task_id,발주번호,project,산출물,산출물_옵션,고객주문수량,발주지시수량,대시보드,과업지시서,수주처,과업지시일자,입하예정일 (from movement_산출물),입하여부,지출결의,발주서 생성 요청 일시 _ test_수현,발주담당자,과업지시월,과업지시주
PNA52955_디자이너 노트_A1,PO074609,PNA52955-네이버지회노동조합,디자이너노트+인쇄,"디자이너노트_내지(커스텀인쇄1p), 공박(양각), 디자이너노트_커버(그문드비)",300,300,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recUEwNAGICQzOyY4&Aq5EA=recd1ApDGps7jJ1b0,Order_PNA52955_PO074609.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/t_DA1QvCc-sl84my8oiNPA/j2S5-zjIaHe_dxHULG8REI1sdpQbXHTSKsDv6mQF0vN2GEkEjUhECed-2v3AylzrF1FrknjdObSWGVh6HUbBFndC3ZfxIeVOz8rW7_BOfsT_CFrpm0avbeCKiLT7Du0vuyZQTMj0zkeOCZxNZnfUZhTiC1wmgsI7Ii9zlg9uRUBp_Ro1D8pc4ddYJ-f7JBti/tr1U-ukFB6HkVj--Zwu8pQQIlkmk-uSAoGS0BSAZx3s),(주)청산인쇄,2026.7.13,2026.7.28,,,2026.7.13 3:58오후,이난영,07월,
PNA52492_풀커버 스프링노트_A1,PO074637,PNA52492-자라리테일코리아,풀컬러스프링노트,"풀컬러스프링노트_내지(줄), 풀커버스프링노트_스프링, 풀컬러스프링노트_커버",200,210,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recejHA90pHhZDhN5&Aq5EA=recSaeHAvvygCFXEM,Order_PNA52492_PO074637.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/hCom1ECgFWtBGNHxw5LrLA/lFFvHEWTZkrUokAoA0bocyFh5q7j480_0k7n4T81DDqmdevOOLZx57sq0HA6VPPZIIc3hG_w57jOj-7OtKE8dmjEAKUSXOySo_IuRAta5Y3munbJfuVajPTsT7irRGr1QhLv6-Hx4pC3LfCNVPiV4IPe2mii82eh_63pRDpyZfMGniXNDWafotOn7D5RIi3K/gNvDl51dpSA9eJJ_Vqhg2ggEKUyTCbnEQeK-Z90p0ck),(주)청산인쇄,2026.7.14,2026.7.24,,,2026.7.14 2:53오후,이난영,07월,
PNA52321_브랜드-잇_A1,PO074708,PNA52321-소만사,커버(브랜드-잇_인쇄포함),"공박(양각), 브랜드잇_커버(그문드비)",100,100,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recSC97DptrLllTbY&Aq5EA=recJpcpAMS6WxQ2eC,"""Order_,PNA52321_Brandit_Cover_81x168.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/Xe3GK4A2T9AdgRpF9RCVUg/DCc48MpAVw0OA4Rso0DD-PZfnp2OzrCJszbMmFUZbjhk1zSgXyTWa1lDQZh1TpPOnSFMfPXQURxu623mxUgHQhatZdrNbCiTeoXXVfZcQGv9Aj6GiiKo66QQQ9XifBK7VS8PzAS-CA6sbKG_0YgQ5p8bFypVfck5_1Ie67uIHIJakXDRrofnI-sbqQ4VS1GEnj4WDPPdY3a-TmroijXkzQ/l77FLEsd3iL_nfvFxCz3aQUcxvp3CeJD-cIzwe_ml3I)""",(주)청산인쇄,2026.7.16,2026.7.30,,,2026.7.16 2:26오후,이난영,07월,
PNA52321_Quality 슬리브박스_A1,PO074716,PNA52321-소만사,슬리브(Quality 슬리브 박스),슬리브(지네발),100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=reckReFP7pjr5nwVt&Aq5EA=recJpcpAMS6WxQ2eC,"""Order_,PNA52321_Sleevebox_Sleeve_Colorprinting_tear-off.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/n5dEs9mhOSbtSBoWbZO3rA/5Q42cIjHze8AJ99-e8fd_PvJ9GTrx24vAcCcpd0xljZNNfUt1WA-OxGCaXbqugvUlkZPMq-MJXdxGdxlUjELsWOIoegr8QdxBUuSfDXMZAXfexjh_0f08O8BaUH1QLowp2WnA7YBZdn43lq4kT9YxR28FxFELqSUwQ1QHdsAr1evR-vZ5csTByGOwrjAFbaMBnEJ36lKcIfuj6LA3_CILo4tvRJezBwuxXIarShHtaA/9RIyKkbg7Oif4egKK3SgowleKzqKuz_pyK0BrtITPuU)""",(주)청산인쇄,2026.7.16,2026.7.30,,,2026.7.16 2:25오후,이난영,07월,
PNA52144_프레젠트 골프공 3구_C1,PO074455,PNA52144-모멘텀(구글),싸바리뚜껑박스(프레젠트골프공),"싸바리뚜껑박스, 색박(음각)",100,105,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=reccIzZ3D6rjj7qy3&Aq5EA=rec60eJxO9ntYbkI4,"""Order_PNA52144_PresentGolfball_Box,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/ZavK_Q8FFToZsDVrNKSc4g/DgeMirlxezqFSskU8guf0RSHukRvIjKrKFAP2JT_64xO5r9qhF0pJa5vciw6FCt_oRklaWOfjLg0tuZl4KiIox7YiqnMhj4IwncBMSrcYNN2fuVX9F2ig9zgcHcn3IEmg_ZXUGx7oMWyewhv1sKOSKwuQr-miObd9O1n4MtWUddEBNPGo6LrKycHiPIPvTW8/EF4txYAzfOIsKj3hhzqrRl7sEwZRt1KJRcCpRIOxgHE)""",주식회사 모아패키지,2026.7.6,2026.7.20,,,2026.7.6 3:52오후,이난영,07월,
PNA52831_Brandfit 커스텀 쇼핑백_A1,PO074500,PNA52831-삼성SDS,브랜드핏쇼핑백,"브랜드핏쇼핑백(M), 브랜드핏쇼핑백손잡이",500,530,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=reczwTPaM0LSJJpoc&Aq5EA=rec8SdyHtcdo2PocH,"""Order_,PNA52831_Brandfit_ShoppingBag_M.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/ar_7-wvIS_Rvza7q-TRdcQ/5jnJodVkEbrfnYRXsHmaK3tA1RjtciuXZwa4uCFvJCGAcUXnDiDdYgM_9cXKs0AefKpbqwC3ojR8mUQhsMmroBIg4wBc9boi2FYPYKX3D37sqmuM6NV9clMJv7zlB6kPh2_WwPdBBC0BjlTfz_dFdivjNToIKbbFOJ9DUNzZv_sLi4iD-CHrt8akLvN5ZkPJCR4SOHdURJGGbUzkGH4ieA/gV3P8Bg6ubr03IZNHBRILqYJH40DSLUG5vkKA47K-U8)""",주식회사 모아패키지,2026.7.7,2026.7.24,,,2026.7.7 4:59오후,이난영,07월,
PNA38461_0715_6161,PO074659,PNA38461-26년7월_재고생산,덮개박스(블랙),,,1000,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recOmVrGyptBhVJ8U&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074659.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/nBvnzvsE47Mcx056PBwReA/E6y-LLRubebkKlVIUjJJKIWbbkMscribmsfiWC1WnYQtXUMPSrUfSBawksmQTAmjPD_3xpxDvHQqDR0k1m6esyTGSqYIJIgLnwIMaPq0UbQ_X32Ib5zrSBZEnA1UO_pB-zTVq-6hh8iJAw0UJHNFKtHXIc3hsRnFukNSEHVboAtINYcnYOVo0kSOkP9TAWBK/u4mGxho-3QU9jc78uVRN4T4A4lcpjeFIcWAEd2hXh0I),주식회사 모아패키지,2026.7.15,2026.7.30,,,2026.7.15 3:16오후,이난영,07월,
PNA52361_프레젠트 골프공 3구_C1,PO074674,PNA52361-이노스페이스,싸바리뚜껑박스(프레젠트골프공),"색박(음각), 싸바리뚜껑박스",100,103,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recslMEp9liYSarBV&Aq5EA=rec9QiiaIow8O2fWC,"""Order_,PNA52361_PresentGolfball_Box.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/mGjB1G69BZjC82JWuja7Zw/21SJmDMgfhINlfKGQBM3VemHjtBr2MbOS-EF8BXgGO9nxENarxq2EO9ZLirqHInOo2QiLZSJrxsUtT73eXQmGEnXy5oMz2eviU_JV2tDLunkoIRmvSNQtoaiFz2pQFUH30Hzhqe22cIITxaVa56vkleJol5YvAr-kvWu_ytRw4MfUg3zmNxpyW1jsvn6IF55/CdnDTbav-4yP3ntMaF2_wrnzPkfPF_Eeg5Crji4SjDI)""",주식회사 모아패키지,2026.7.15,2026.7.30,,,2026.7.15 6:10오후,이난영,07월,
PNA52874_비주얼핏 키캡키링 [1]_A1,PO074484,PNA52874-832미니스트리,키캡키링,키캡키링(4구LED),150,155,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recmVYsdDwROTXFmA&Aq5EA=rectkztUbnrHfFZQK,"""Order_,PNA52874_Visualfit_KeycapKeyring_A2.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/JXOUXBoKiHJvnnYXrX4jbQ/A7g5ATwhu5Gj1tpE68c-QMuS1VEnMirR8z-j_Pz4IogEdAplc5yXONw5RRvKImBLgLl7oQXKreDBHTnVkNV5NSN2WTIMIvcdCUS_8AR7rGDLQBzB6lliscvg6xSw3vsE7QZrvKk_U8yqGlHabznzyGpRu7f6nZseQ5Gb2y6_jfSX3PRY_UDf94gsBkApUtmofX7cBTwy_S978ClUUloycw/49KYBpR08XbbeXDLysoruurc4C-Br0Dv5niKYyC4CsY)""",주식회사 위즈프로(구.호언),2026.7.7,2026.7.20,,,2026.7.7 2:59오후,이난영,07월,
PNA52874_비주얼핏 키캡키링 [2]_A1,PO074485,PNA52874-832미니스트리,키캡키링,키캡키링(4구LED),150,155,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recTmFhCMyLtYp4Sj&Aq5EA=rectkztUbnrHfFZQK,"""Order_,PNA52874_Visualfit_KeycapKeyring_A1.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/QDmd7ZLuseGWqiPjpg46-g/k5HoLPKRMCgPfAKGwBHK4u2SjiCDl8Pu9RMBhohZAmMouBEsifxh6tFApOkC_7JF80y0HeDnjDWNkIDiRq4lIjlPSq4Uxn3mFjOQowRCKh0qR4Wn5yyIy-VzUM_ogEYT-fit668ZJchiP-cmt6WHJq2ob018ZhJXa-xo0U9PDXhze4VQCPvmovuAacURYIo86m9zTo03r1M7DRezSDUFUw/xqz2x5lgGgI3ki9cqh-YySh-oHGaMoBLvQOHcJmcF5c)""",주식회사 위즈프로(구.호언),2026.7.7,2026.7.20,,,2026.7.7 3:00오후,이난영,07월,
PNA52872_비주얼핏 키캡키링_A1,PO074643,PNA52872-생각하는늑대,키캡키링,키캡키링(3구LED),200,206,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=rec901igxlFPH45pQ&Aq5EA=rect7VbwGn2N4dInk,"""Order_PNA52872_Visualfit_KeycapKeyring,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/G-Pve25-VKuAIbuBOSK0ew/2FgPi35DRk-lPKKdAShKRpSmThWryZvh02hCRIUfYUpOy292UuPko760-9IWKUZ6UDOV65nPjZNTjPs6OuBN_BqtIfMYAf6MakRYijSwq0A_Qf9BhLxFa1mX1wV9vzQyn5qfDaNmKxwk3VBOf2XTfHdA_w-7gB0mOXchBFcE4yXlLF5FRgVx8cVAKouB1MS0O4ssDoD9jtR-cpruDI5Cow/LWECpQqhH-1bSzQJBgLE7hZq0RcHLkmmJBnaglZosHQ)""",주식회사 위즈프로(구.호언),2026.7.14,2026.7.22,,,2026.7.14 4:13오후,이난영,07월,
PNA52872_비주얼핏 키캡키링_추가제작_A1,PO074720,PNA52872-생각하는늑대,키캡키링,키캡키링(3구LED),100,100,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recYNGOUhANvHyzdg&Aq5EA=rect7VbwGn2N4dInk,"""Order_PNA52872_Visualfit_KeycapKeyring,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/c7SjztLgN8NhPK_rTCLP7A/FHNmUz0qvU91EOs46JyqwHlwu-oZ1OVTAcMkfOvF9LzqnY7FyykVjbjzSK3cflTcOO6gjitgCcSCygJrKzBdRKZZDFUkIF3BQCg8U4LusCVwe-j0mO7dnNhghknjGJW0TxsM17MeZE5rRSLgX-85mUQO6YfrP3bBh4lsP7f_KfEa_MyZZcRSem8CfZzqrCQLr7Mafy5T3Gjz1nxK-xDY0A/J8r5eKNHtd_qDwmWxy8JRE79TlJhg5ltgJmAUhsmxqM)""",주식회사 위즈프로(구.호언),2026.7.16,2026.7.24,,,2026.7.16 2:25오후,이난영,07월,
PNA52953_미니어처 NFC 키링_A1,PO074664,PNA52953-한국지역아동센터연합회,미니어처NFC키링,"OPP, 회전D링(니켈), 배경지(OPP), 미니어처NFC키링(책)",100,103,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recOXJJFe4UoTmDo1&Aq5EA=recuzii7IB1UMgIhv,Order_PNA52953_PO074664.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/YTV0kmbIDXoItmqMLza6KQ/0gcmMH7xH67lGshexugM6bHD89NnodriwFRAYy5qoa3gi1i2ANjzsn9eueOxxvpsJNUVo4XITWosFunq2W-ticxpvoPfTs1DuSRGI-VoAPkiYCkhHIDmG5pkRhA7PZzTwbRuoLEwVn3Xjt0UG5GFUeH-SODxuR4ZowM8kOtO1GeWeXToHb8X0gY6CClchtr9/VDyJBWZbcF-ZFLWRVbK1GFu6SFLtei35MxfZJ12czwk),주식회사 프래그(PRAG Corp.),2026.7.15,2026.7.30,,,2026.7.15 6:06오후,이난영,07월,
