파츠명 (Long ver),굿즈 연결 현황 (from item),발주서명칭,1개_표준원가,50개_표준원가,100개_표준원가,300개_표준원가,500개_표준원가,1000개_표준원가,3000개_표준원가,5000개_표준원가,10000개_표준원가,30000개_표준원가,파츠 총 제작 리드타임_100개,파츠 총 제작 리드타임_300개,파츠 총 제작 리드타임_기본_500개,파츠 총 제작 리드타임_1000개,파츠 총 제작 리드타임_3000개,제작협력사,파츠 유형,파츠졸업 Status
PT4562-투명아크릴(레귤러),브랜드팝 클리어 키링,투명아크릴_1개(레귤러),1900,1900,1570,1570,1570,1570,1570,1420,1290,1290,0,0,,0,0,올댓프린팅,Product Parts,
PT4563-투명아크릴(레귤러+레귤러),브랜드팝 클리어 키링,투명아크릴_2개(레귤러+레귤러),3850,3850,3190,3190,3190,3190,3190,2890,2630,2630,0,0,,0,0,올댓프린팅,Product Parts,
PT4564-투명아크릴(라지),브랜드팝 클리어 키링,투명아크릴_1개(라지),1980,2400,1980,1980,1980,1980,1980,1800,1630,0,0,0,,0,0,올댓프린팅,Product Parts,
PT4565-투명아크릴(라지+레귤러),브랜드팝 클리어 키링,투명아크릴_2개(라지+레귤러),3600,4350,3600,3600,3600,3600,3600,3270,2970,1340,0,0,,0,0,올댓프린팅,Product Parts,
PT4567-군번줄_니켈,"브랜드팝 클리어 키링, 샤인 미러 키링, 심볼 NFC 키링",군번줄(키링_올댓프린팅),270,270,270,270,270,270,270,270,270,50,0,0,,0,0,올댓프린팅,Product Parts,
PT4568-회전D링_니켈,"브랜드팝 클리어 키링, 샤인 미러 키링, 심볼 NFC 키링",회전D링(키링_올댓프린팅),590,590,590,590,590,590,590,590,590,590,0,0,,0,0,올댓프린팅,Product Parts,
PT4571-샘플(본제작과동일옵션),브랜드팝 클리어 키링,샘플(브랜드팝키링),5590,5590,4750,4750,4750,4750,4750,4390,4050,3830,4,4,4,4,4,올댓프린팅,Product Parts,
PT4576-은경아크릴(레귤러),샤인 미러 키링,은경아크릴_1개(레귤러),2200,2200,1810,1810,1810,1810,1810,1650,1500,1500,0,0,,0,0,올댓프린팅,Product Parts,
PT4577-은경아크릴(레귤러+레귤러),샤인 미러 키링,은경아크릴_2개(레귤러+레귤러),4450,4450,3670,3670,3670,3670,3670,3350,3050,3050,0,0,,0,0,올댓프린팅,Product Parts,
PT4578-은경아크릴(라지),샤인 미러 키링,은경아크릴_1개(라지),2900,2900,2390,2390,2390,2390,2390,2170,1980,1980,0,0,,0,0,올댓프린팅,Product Parts,
PT4579-은경아크릴(라지+레귤러),샤인 미러 키링,은경아크릴_2개(라지+레귤러),5150,5150,4250,4250,4250,4250,4250,3870,3530,3530,0,0,,0,0,올댓프린팅,Product Parts,
PT4585-샘플(본제작과동일옵션),샤인 미러 키링,샘플(샤인미러키링),6078,6078,5058,5058,5058,5058,5058,4618,4238,4018,4,4,4,4,4,올댓프린팅,Product Parts,
PT4640-투명아크릴(라지+라지),브랜드팝 클리어 키링,투명아크릴_2개(라지+라지),4850,4850,4010,4010,4010,4010,4010,3650,3310,3310,0,0,,0,0,올댓프린팅,Product Parts,
PT4641-은경아크릴(라지+라지),샤인 미러 키링,은경아크릴_2개(라지+라지),5850,5850,4830,4830,4830,4830,4830,4390,4010,4010,0,0,,0,0,올댓프린팅,Product Parts,
PT4900-아크릴트로피(라미_싱글레이어),심볼 아크릴 트로피,심볼 아크릴 트로피(라미_싱글레이어),7000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5,5,5,5,5,올댓프린팅,Product Parts,
PT4901-아크릴트로피(아크로바_더블레이어),심볼 아크릴 트로피,심볼 아크릴 트로피(아크로바_더블레이어),8800,6800,6800,6800,6800,6800,6800,6800,6800,6800,5,5,5,8,10,올댓프린팅,Product Parts,
PT4934-샘플(아크릴트로피_라미_싱글레이어),심볼 아크릴 트로피,샘플(아크릴트로피_라미_싱글레이어),7000,,,,,,,,,,5,5,5,5,5,올댓프린팅,Product Parts,
PT4935-샘플(아크릴트로피_아크로바_더블레이어),심볼 아크릴 트로피,샘플(아크릴트로피_아크로바_더블레이어),8800,,,,,,,,,,5,5,5,5,5,올댓프린팅,Product Parts,
PT5149-반투명아크릴,클로저 휴대폰 스트랩,아크릴 참,3180,2360,1830,1830,1830,1830,1830,1680,1540,1540,6,7,9,13,16,올댓프린팅,Product Parts,
PT5150-샘플(본제작과동일옵션),클로저 휴대폰 스트랩,샘플(본제작과동일옵션),3538,3538,3538,3538,3538,3538,3538,3388,3248,3248,7,7,7,7,7,올댓프린팅,Product Parts,
PT5188-글로시키링_반투명아크릴(레귤러)_컬러,,글로시 키링 반투명 아크릴(레귤러),3000,1810,1320,1320,1320,1320,1320,1200,1090,1090,0,0,,0,0,올댓프린팅,Product Parts,
PT5189-글로시키링_반투명아크릴(라지)_컬러,,글로시 키링 반투명 아크릴(라지),3000,2090,1570,1570,1570,1570,1570,1420,1290,1290,0,0,,0,0,올댓프린팅,Product Parts,
PT5370-투명아크릴(라지.NFC),심볼 NFC 키링,심볼NFC키링,5900,2900,2900,2900,2900,2900,2900,2900,2900,2610,0,0,,0,0,올댓프린팅,Product Parts,
PT5371-샘플(본제작과동일옵션),심볼 NFC 키링,샘플(심볼NFC키링),6160,,,,,,,,,,5,5,5,5,5,올댓프린팅,Product Parts,
PT2191-투마일오피스슬리퍼_화이트,,투마일오피스슬리퍼+인쇄,,,,,,,,,,,0,0,,0,0,와이이케이글래스주식회사,Product Parts,졸업 완료
PT2192-투마일오피스슬리퍼_블랙,,투마일오피스슬리퍼+인쇄,,,,,,,,,,,0,0,,0,0,와이이케이글래스주식회사,Product Parts,졸업 완료
PT3447-아크릴트레이,위시 오브제 캔들,아크릴트레이 + 인쇄,5000,4200,2100,1700,1700,1500,1500,1500,1500,1500,5,5,10,11,15,와이이케이글래스주식회사,Product Parts,
PT3448-아크릴트레이.배너,위시 오브제 캔들,아크릴배너+ 인쇄,7000,4800,2400,2000,2000,1800,1800,1800,1800,1800,5,5,10,11,15,와이이케이글래스주식회사,Product Parts,
PT1615-크렘드마롱,,크렘드마롱,26800,18000,17650,16950,16650,16250,16250,16250,16250,16250,0,0,,0,0,우드앤우즈,Product Parts,졸업 완료
PT3356-심플바인더노트(바인더+내지2종),,바인더20공_A5(속진:라인+모눈),,,,,,,,,,,0,0,,0,0,우장부,Product Parts,
PT0045-젠더(Cto8pin)_블랙,,젠더(블랙Cto8pin),,0,0,0,0,0,0,0,0,0,0,0,,0,0,월드링크,Product Parts,졸업 완료
PT0092-젠더(Cto5pin)_블랙,,젠더(블랙Cto5pin),,0,0,0,0,0,0,0,0,0,0,0,,0,0,월드링크,Product Parts,졸업 완료
PT1041-비주얼릴케이블_케이블(8핀),,비주얼릴케이블_케이블(8핀),,0,3100,3100,3100,3100,3100,3100,3100,3100,0,0,,0,0,월드링크,Product Parts,졸업 완료
PT1043-비주얼릴케이블_케이블(C핀),,비주얼릴케이블_케이블(C핀),,0,3100,3100,3100,3100,3100,3100,3100,3100,0,0,,0,0,월드링크,Product Parts,졸업 완료
PT1170-스파클링유리컵(473ml),재고생산,스파클링유리컵(473ml),,0,2000,2000,2000,2000,2000,2000,2000,2000,8,8,8,13,16,웰빙세라믹스,Product Parts,졸업 완료
PT2772-리틀빅리유저블컵_반투명,리틀빅 리유저블컵,리틀빅리유저블컵,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,0,0,,0,0,윈브릿지,Product Parts,
PT2773-리틀빅리유저블컵_아이보리,리틀빅 리유저블컵,리틀빅리유저블컵,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,0,0,,0,0,윈브릿지,Product Parts,
PT2774-리틀빅리유저블컵_바나나옐로우,리틀빅 리유저블컵,리틀빅리유저블컵,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,0,0,,0,0,윈브릿지,Product Parts,
PT2775-리틀빅리유저블컵_메론그린,리틀빅 리유저블컵,리틀빅리유저블컵,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,0,0,,0,0,윈브릿지,Product Parts,
PT2776-리틀빅리유저블컵_스카이블루,리틀빅 리유저블컵,리틀빅리유저블컵,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,0,0,,0,0,윈브릿지,Product Parts,
PT2777-리틀빅리유저블컵_카키,리틀빅 리유저블컵,리틀빅리유저블컵,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,0,0,,0,0,윈브릿지,Product Parts,
PT4766-브랜디드타월_화이트,"재고생산, 브랜디드 타월",브랜디드타월(화이트),3662,3662,3662,3662,3662,3662,3662,3662,3654,3654,0,0,,0,0,유노타월 유노디자인,Product Parts,
PT4767-브랜디드타월_그레이,"재고생산, 브랜디드 타월",브랜디드타월(그레이),3662,3662,3662,3662,3662,3662,3662,3662,3654,3654,0,0,,0,0,유노타월 유노디자인,Product Parts,
PT4819-아트워크타월_화이트,"재고생산, 아트워크 타월",아트워크타월(1입)(화이트),2975,2975,2975,2975,2975,2975,2975,2975,2975,2975,0,0,,0,0,유노타월 유노디자인,Product Parts,
PT4872-아트워크타월(2입)_화이트,,아트워크타월(2입)(화이트),5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,0,0,,0,0,유노타월 유노디자인,Product Parts,
PT4898-하우스핸드타월(2입)_블랙,,하우스핸드타월(블랙/2입),,,,,,,,,,,0,0,,0,0,유노타월 유노디자인,Product Parts,
PT4899-하우스핸드타월_블랙,"재고생산, 하우스 핸드타월",하우스핸드타월(블랙),1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,0,0,,0,0,유노타월 유노디자인,Product Parts,
PT4905-하우스핸드타월_실버,"재고생산, 하우스 핸드타월",하우스핸드타월(실버),1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,0,0,,0,0,유노타월 유노디자인,Product Parts,
PT5310-하우스핸드타월(2입)_실버,,하우스핸드타월(실버/2입),,,,,,,,,,,0,0,,0,0,유노타월 유노디자인,Product Parts,
PT1802-헤링본끈_화이트,"프리미엄 린넨샤쉐, 페이퍼 샤쉐, 재고생산",헤링본끈(샤쉐_화이트),65,65,65,65,65,65,65,65,65,65,0,0,,0,0,유성(구.유성테프),Product Parts,
PT0859-리유저블캘린더_밴드_그레이,"리유저블 캘린더, 재고생산",밴드(리유저블 캘린더_그레이),120,120,120,120,120,120,120,120,120,120,0,0,,0,0,유성(구.유성테프),Product Parts,
PT0860-리유저블캘린더_밴드_컬러,리유저블 캘린더,밴드(리유저블 캘린더_커스텀컬러),,,,,,125,125,125,110,110,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3373-시그니처다이어리_밴드_기본검정,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_기본검정),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3380-시그니처다이어리_밴드_26.네이비,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_26네이비),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3375-시그니처다이어리_밴드_6.핑크,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_6핑크),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3385-시그니처다이어리_밴드_14.노랑,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_14노랑),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3377-시그니처다이어리_밴드_20.빨강,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_20빨강),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3384-시그니처다이어리_밴드_52.그레이,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_52그레이),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3382-시그니처다이어리_밴드_34.연두,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_34연두),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3383-시그니처다이어리_밴드_37.초록,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_37초록),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3381-시그니처다이어리_밴드_32.하늘색,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_32하늘색),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3378-시그니처다이어리_밴드_22.보라,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_22보라),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3376-시그니처다이어리_밴드_9.주황,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_9주황),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT3379-시그니처다이어리_밴드_25.파랑,"재고생산, 시그니처 다이어리",밴드(시그니처다이어리_25파랑),295,295,295,295,295,290,285,280,280,280,0,0,,0,0,유성(구.유성테프),Product Parts,
PT4220-시그니처다이어리_밴드_컬러,시그니처 다이어리,밴드(시그니처다이어리),0,0,0,0,0,370,370,370,370,370,0,0,,0,0,유성(구.유성테프),Product Parts,
PT1676-톤앤톤쿨러백_베이지,톤앤톤 쿨러백,톤앤톤쿨러백,180000,32600,16500,16300,16260,15230,14410,14406,14403,14401,0,0,,0,0,유어백,Product Parts,
PT1678-지퍼_컬러,톤앤톤 쿨러백,지퍼(광목/YKK스와치),0,1100,550,183,110,55,0,0,0,0,0,0,,0,0,유어백,Product Parts,
PT3135-포켓마켓백_블랙,"포켓 마켓백, 재고생산",원단(포켓 마켓백_블랙),252450,7450,4950,4950,4950,4850,4850,4850,4850,4850,0,0,,0,0,유어백,Product Parts,
PT4601-포켓마켓백_블랙(ver2),포켓 마켓백,원단(포켓 마켓백_블랙),252450,7450,4950,4950,4950,4850,4850,4850,4850,4850,0,0,,0,0,유어백,Product Parts,
PT0879-가죽슬리브_컬러,"매트블랙 텀블러, 재고생산",슬리브원단(매트블랙 텀블러),392,392,392,392,392,392,392,392,392,392,0,0,,0,0,유엘상사,Product Parts,
PT0731-가죽라벨_컬러,,가죽라벨(비벨라),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0738-노트북스탠드패드_가죽라벨_컬러,노트북 스탠드패드,노트북스탠드패드_가죽라벨(비벨라),196,196,196,196,196,196,196,196,196,196,0,0,,0,0,유엘상사,Product Parts,
PT0192-가죽슬리브_레드브라운,,가죽슬리브(레드브라운),,,,,,,,,,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0193-가죽슬리브_제이드,,가죽슬리브(제이드),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0194-가죽슬리브_라임,,가죽슬리브(라임),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0195-가죽슬리브_다크그린,,가죽슬리브(다크그린),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0196-가죽슬리브_라이트그레이,,가죽슬리브(라이트그레이),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0197-가죽슬리브_카라멜,,가죽슬리브(카라멜),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0198-가죽슬리브_샌드베이지,,가죽슬리브(샌드베이지),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0199-가죽슬리브_코코아파우더,,가죽슬리브(코코아파우더),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0200-가죽슬리브_그레이,,가죽슬리브(그레이),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0201-가죽슬리브_다크그레이,,가죽슬리브(다크그레이),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0202-가죽슬리브_피콕그린,,가죽슬리브(피콕그린),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0203-가죽슬리브_소프트블랙,,가죽슬리브(소프트블랙),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0204-가죽슬리브_브라운,,가죽슬리브(브라운),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0205-가죽슬리브_블루,,가죽슬리브(블루),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0206-가죽슬리브_다크브라운,,가죽슬리브(다크브라운),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0207-가죽슬리브_블랙,,가죽슬리브(블랙),,,,,,,,,,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0208-가죽슬리브_애쉬브라운,,가죽슬리브(애쉬브라운),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0209-가죽슬리브_다크블루,,가죽슬리브(다크블루),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0210-가죽슬리브_네이비,,가죽슬리브(네이비),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0211-가죽슬리브_리프그린,,가죽슬리브(리프그린),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0212-가죽슬리브_라이트퍼플,,가죽슬리브(라이트퍼플),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0213-가죽슬리브_베이비핑크,,가죽슬리브(베이비핑크),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0214-가죽슬리브_옐로우,,가죽슬리브(옐로우),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0215-가죽슬리브_바이올렛,,가죽슬리브(바이올렛),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0216-가죽슬리브_핑크,,가죽슬리브(핑크),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0217-가죽슬리브_오렌지,,가죽슬리브(오렌지),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0218-가죽슬리브_비비드레드,,가죽슬리브(비비드레드),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0219-가죽슬리브_레드,,가죽슬리브(레드),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0220-가죽슬리브_딥레드,,가죽슬리브(딥레드),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT0221-가죽슬리브_버건디,,가죽슬리브(버건디),,0,0,0,0,0,0,0,0,0,0,0,,0,0,유엘상사,Product Parts,졸업 완료
PT2232-레더라벨_컬러,브랜디드 노트북백,레더라벨(브랜디드 노트북백_불박포함),235,235,235,235,235,235,235,235,235,235,0,0,,0,0,유엘상사,Product Parts,
PT2279-레더라벨(파우치)_컬러,레더라벨 캠핑체어,레더라벨(캠핑체어_파우치),196,196,196,196,196,196,196,196,196,196,0,0,,0,0,유엘상사,Product Parts,
PT2280-레더라벨(체어시트)_컬러,레더라벨 캠핑체어,레더라벨(캠핑체어_체어시트),235,235,235,235,235,235,235,235,235,235,0,0,,0,0,유엘상사,Product Parts,
PT4599-가죽슬리브_컬러_(ver2),"재고생산, 매트블랙 텀블러",슬리브원단(매트블랙 텀블러),392,392,392,392,392,392,392,392,392,392,0,0,,0,0,유엘상사,Product Parts,
PT5540-가죽슬리브_컬러,베러댄 텀블러 ,가죽슬리브(컬러),0,1200,1200,1150,1100,1050,1000,900,0,0,0,0,,0,0,유엘상사,Product Parts,
PT0426-BLANK칫솔살균기_화이트,BLANK 칫솔살균기,BLANK칫솔살균기,10364,10364,10364,10364,10364,10364,10364,10364,10364,10364,0,0,,0,0,이모텔리,Product Parts,졸업 완료
PT0427-AAA건전지,"BLANK 칫솔살균기, 재고생산, 데일리 칫솔살균기 | 아이리버",AA건전지(BLANK칫솔살균기),30000,600,600,600,600,600,600,600,600,600,0,0,,0,0,이모텔리,Product Parts,
PT0428-BLANK칫솔살균기_블루,BLANK 칫솔살균기,BLANK칫솔살균기,10364,10364,10364,10364,10364,10364,10364,10364,10364,10364,0,0,,0,0,이모텔리,Product Parts,졸업 완료
PT0429-USB케이블(블랭크칫솔살균기)_화이트,BLANK 칫솔살균기,케이블(BLANK칫솔살균기),30000,600,600,600,600,600,600,600,600,600,0,0,,0,0,이모텔리,Product Parts,
PT0431-BLANK칫솔살균기_핑크,BLANK 칫솔살균기,BLANK칫솔살균기,495450,9909,9909,9909,9909,9909,9909,9909,9909,9909,0,0,,0,0,이모텔리,Product Parts,졸업 완료
PT5245-데일리칫솔살균기_블루,데일리 칫솔살균기 | 아이리버,데일리칫솔살균기(블루),10364,10364,10364,10364,10364,10364,10364,10364,10364,10364,0,0,,0,0,이모텔리,Product Parts,
PT5246-데일리칫솔살균기_화이트,데일리 칫솔살균기 | 아이리버,데일리칫솔살균기(화이트),10364,10364,10364,10364,10364,10364,10364,10364,10364,10364,0,0,,0,0,이모텔리,Product Parts,
PT5247-USB케이블_화이트,데일리 칫솔살균기 | 아이리버,USB케이블(화이트/데일리칫솔살균기),30000,600,600,600,600,600,600,600,600,600,0,0,,0,0,이모텔리,Product Parts,
PT5306-AA건전지,데일리 칫솔살균기 | 아이리버,AA건전지,30000,600,600,600,600,600,600,600,600,600,0,0,,0,0,이모텔리,Product Parts,
PT0696-그립잇(사각)_블랙,그립-잇,그립잇(사각_블랙),65000,1960,980,890,856,760,760,680,640,640,0,0,,0,0,이지굿스,Product Parts,
PT1068-에폭시스티커(원형)_화이트+디지털풀컬러,,에폭시스티커(원형),,0,0,0,0,0,0,0,0,0,0,0,,0,0,이지굿스,Product Parts,졸업 완료
PT0697-그립잇(사각)_화이트,그립-잇,그립잇(사각_화이트),,,950,880,850,760,760,680,650,640,0,0,,0,0,이지굿스,Product Parts,
PT0395-에폭시스티커(4초에어넥쿠션)_화이트+디지털풀컬러,,에폭시스티커(4초에어넥쿠션),,0,0,0,0,0,0,0,0,0,0,0,,0,0,이지굿스,Product Parts,졸업 완료
PT1070-에폭시스티커(사각라운드형)_화이트+디지털풀컬러,,에폭시스티커(사각라운드형),,0,0,0,0,0,0,0,0,0,0,0,,0,0,이지굿스,Product Parts,졸업 완료
PT0698-그립잇(원형)_블랙,그립-잇,그립잇(원형_블랙),,,950,880,850,760,760,680,650,640,0,0,,0,0,이지굿스,Product Parts,
PT1228-슬라이드그립_화이트,,슬라이드그립(화이트),8000,8000,1250,1150,1100,980,920,900,860,860,0,0,,0,0,이지굿스,Product Parts,졸업 완료
PT0700-그립잇(원형)_화이트,그립-잇,그립잇(원형_화이트),,,950,880,850,760,760,680,650,640,0,0,,0,0,이지굿스,Product Parts,
PT1692-패션마스크스트랩_컬러,,패션마스크스트랩(스와치명),,0,1700,1600,1500,1350,1300,1250,1200,1200,0,0,,0,0,이지굿스,Product Parts,졸업 완료
PT1033-브랜디파이핸드스트랩,,브랜디파이핸드스트랩+인쇄,,,4230,3830,3430,3150,2950,2890,2830,,0,0,,0,0,이지굿스,Product Parts,졸업 완료
PT4106-홀리데이네임택,홀리데이 네임택,홀리데이네임택,10000,6200,3150,2870,2590,2050,2050,2050,2050,2050,0,0,,0,0,이지굿스,Product Parts,
PT5064-리플렉터키링(원형)_컬러,아임히어 리플렉터 키링,리플렉터키링(컬러/원형),60000,1200,3900,3100,2500,1550,1550,1550,1550,1550,0,0,,0,0,이지굿스,Product Parts,
PT5065-리플렉터키링(팔각형)_컬러,아임히어 리플렉터 키링,리플렉터키링(컬러/팔각형),60000,1200,3900,3100,2500,1550,1550,1550,1550,1550,0,0,,0,0,이지굿스,Product Parts,
PT5066-리플렉터키링(오각형)_컬러,아임히어 리플렉터 키링,리플렉터키링(컬러/오각형),60000,1200,3900,3100,2500,1550,1550,1550,1550,1550,0,0,,0,0,이지굿스,Product Parts,
PT5067-리플렉터키링(사각형)_컬러,아임히어 리플렉터 키링,리플렉터키링(컬러/사각형),60000,1200,3900,3100,2500,1550,1550,1550,1550,1550,0,0,,0,0,이지굿스,Product Parts,
PT5068-리플렉터키링(자유형)_컬러,아임히어 리플렉터 키링,리플렉터키링(컬러/자유형),160000,3200,4900,3433,2700,1650,1583,1570,1560,1553,3,3,3,3,3,이지굿스,Product Parts,
PT5071-샘플(본제작과동일옵션),아임히어 리플렉터 키링,샘플(키링원단:선택와이어링블랙/본제작과동일옵션),60000,,,,,,,,,,3,3,3,3,3,이지굿스,Product Parts,
PT3446-위시오브제캔들_컬러,위시 오브제 캔들,위시오브제캔들(컬러),27100,19700,9900,9200,8660,8130,6617,6610,6605,6602,5,8,10,15,30,인더보썸,Product Parts,
PT3231-먼지털이개,재고생산,먼지털이개,,,,,,,,,,,0,0,,0,0,임가공 소모품 구매처,Product Parts,
PT0021-드링크리얼에너지(양배추맛)_그린,,드링크리얼에너지(그린/양배추맛),,0,0,0,0,0,0,0,0,0,0,0,,0,0,잇츠에너지,Product Parts,졸업 완료
PT0022-드링크리얼에너지(도라지맛)_퍼플,,드링크리얼에너지(퍼플/도라지맛),,0,0,0,0,0,0,0,0,0,0,0,,0,0,잇츠에너지,Product Parts,졸업 완료
PT0023-드링크리얼에너지(석류맛)_레드,,드링크리얼에너지(레드/석류맛),,0,0,0,0,0,0,0,0,0,0,0,,0,0,잇츠에너지,Product Parts,졸업 완료
PT0043-드링크리얼에너지(흑마늘맛)_블랙,,드링크리얼에너지(블랙/흑마늘맛),,0,0,0,0,0,0,0,0,0,0,0,,0,0,잇츠에너지,Product Parts,졸업 완료
PT0100-드링크리얼에너지(호박맛)_옐로우,,드링크리얼에너지(옐로우/호박맛),,0,0,0,0,0,0,0,0,0,0,0,,0,0,잇츠에너지,Product Parts,졸업 완료
PT1437-오토매틱와인오프너(프리미엄)_실버,,오토매틱와인오프너(실버프리미엄),,26000,26000,25000,24500,24500,24500,24500,24500,24500,0,0,,0,0,장성글로벌,Product Parts,졸업 완료
PT2144-설거지비누(시나몬200g.로고커스텀),낫씽 설거지비누,설거지비누,,,,3300,3080,2860,2660,2660,2460,2460,14,14,14,18,22,"""제로코리아 주식회사(ZERO KOREA Co. , Ltd)""",Product Parts,
PT2145-설거지비누(펌프킨200g.로고커스텀),낫씽 설거지비누,설거지비누,,,,3300,3080,2860,2660,2660,2460,2460,14,14,14,18,22,"""제로코리아 주식회사(ZERO KOREA Co. , Ltd)""",Product Parts,
PT2146-설거지비누(티트리200g.로고커스텀),낫씽 설거지비누,설거지비누,,,,3300,3080,2860,2660,2660,2460,2460,14,14,14,18,22,"""제로코리아 주식회사(ZERO KOREA Co. , Ltd)""",Product Parts,
PT2148-설거지비누(플레인200g.로고커스텀),낫씽 설거지비누,설거지비누,,,,3300,3080,2860,2660,2660,2460,2460,14,14,14,18,22,"""제로코리아 주식회사(ZERO KOREA Co. , Ltd)""",Product Parts,
PT2149-설거지비누(플레인110g.로고커스텀),낫씽 설거지비누,설거지비누,,,,2660,2480,2300,2140,2140,1980,1980,14,14,14,18,22,"""제로코리아 주식회사(ZERO KOREA Co. , Ltd)""",Product Parts,
