task_id,과업지시일자,과업담당자_이름,수주처,project,발주번호,movement_산출이동,sync_itemdb,산출물,비스포크여부,긴급여부,미입하 발생이력_movement,재제작/추가제작,발주지시수량,고객주문수량,이슈체크(Order 이슈 관리용) (from order),공급가액,배송비,취득원가,파츠유형,협력사 결제조건 (from 수주처),R) 판매가(최종),세금계산서작성월 (from 지출결의),입하예정일 (from movement_산출물),입하확정일 (from movement_산출물),실제입하일 (from movement),지출결의,결제일(from 지출결의),분할지출여부,합계_분할,발주수량_분할,지출결의_분할갯수,지출결의 금액 합계 (from 지출결의),지출현황,총 지출 단가 (VAT 포함),총 지출액 (VAT 제외),조정금액(부가세포함),입하여부
PNA38162_슬로건다이어리(표준)_A2,2026.1.8,김민지,유엘상사,PNA38162-한국침례신학대학교,PO068695,MM00190315,"SLGN_PT2550-슬로건다이어리(불박인쇄)_추상적산출물,SLGN_PT1234-공박(음각)_130x190_유엘상사[슬로건다이어리]",불박(슬로건 다이어리),,-,0 checked out of 1,,151,150,0 checked out of 2,330000,0,330000,"Phantom Parts, Printing Parts",정기(월),\390000,26년 1월,2026.1.23,,2026.1.19,26.2.2-2.6_유엘상사,2026.2.5,,₩0,,1,₩9264530,지출완료,2404,330000,,입하완료
PNA38162_올블랙펜_A2,2026.1.8,김민지,신명인쇄,PNA38162-한국침례신학대학교,PO068697,MM00190317,"ALBP_PT1464-올블랙펜_매트블랙,ALBP_PT1461-실크_올블랙펜_신명인쇄[올블랙펜]",실크(올 블랙 펜),,-,0 checked out of 1,,152,150,0 checked out of 2,52500,0,52500,"Product Parts, Printing Parts",정기(월),\682500,26년 1월,2026.1.15,2026.1.15,2026.1.15,26.2.2-2.6_신명인쇄,2026.2.5,,₩0,,1,₩8822286,지출완료,380,52500,,입하완료
PNA38162_Quality슬리브박스_A1,2026.1.7,육승미,(주)청산인쇄,PNA38162-한국침례신학대학교,PO068691,MM00190294,"SLVB_PT2547-슬리브_추상적산출물,SLVB_PT2366-슬리브(커스텀인쇄)(지네발)_블랙,SLVB_PT1981-색박(음각)_150x200_청산인쇄[슬리브]",슬리브(Quality 슬리브 박스),,-,0 checked out of 1,,150,150,0 checked out of 3,428000,0,428000,"Phantom Parts, Package Parts, Printing Parts",정기(월),\847500,26년 1월,2026.1.23,,2026.1.20,26.2.9-2.13_(주)청산인쇄,2026.2.13,,₩0,,1,₩70196168,지출완료,3139,428000,,입하완료
PNA38162_올블랙펜_C1,2026.1.7,육승미,서울디지털인쇄협동조합,PNA38162-한국침례신학대학교,PO068698,MM00190313,ALBP_PT1468-배경지(커스텀인쇄)_화이트+옵셋풀컬러_000-7,배경지(펜류),,-,0 checked out of 1,,155,150,0 checked out of 1,46500,0,46500,Package Parts,정기(월),\112500,26년 1월,2026.1.21,,2026.1.13,26.2.9-2.13_서울디지털인쇄협동조합,2026.2.12,,₩0,,1,₩23382986,지출완료,330,46500,,입하완료
PNA38162_Quality슬리브박스_C1,2026.1.7,육승미,서울디지털인쇄협동조합,PNA38162-한국침례신학대학교,PO068692,MM00190311,SLVB_PT0547-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄_200-2,웰컴페이퍼(Quality 슬리브 박스_반투명),,-,0 checked out of 1,,155,150,0 checked out of 1,69750,0,69750,Package Parts,정기(월),\112500,26년 1월,2026.1.21,,2026.1.14,26.2.9-2.13_서울디지털인쇄협동조합,2026.2.12,,₩0,,1,₩23382986,지출완료,495,69750,,입하완료
PNA38470_0107_5561,2026.1.7,육승미,착한포장,PNA38470-26년1월_재고생산,PO068700,MM00190318,STCK_PT4752-하이라이트슬라이드지퍼백(L),하이라이트슬라이드지퍼백(L),,,0 checked out of 1,,1000,,0 checked out of 1,690000,0,690000,Product Parts,건별,\0,26년 1월,2026.1.14,,2026.1.14,26.1.12-1.16_착한포장,2026.1.15,,₩0,,1,₩759000,지출완료,759,690000,,입하완료
PNA38162_미니멀스텐머그_A1,2026.1.7,김영준,주식회사 꾸띠잔홀딩스,PNA38162-한국침례신학대학교,PO068693,MM00190310,"MSTM_PT3149-미니멀스텐머그,MSTM_PT3154-미니멀스텐머그_추상적산출물,MSTM_PT3151-실크_블랙_주식회사꾸띠잔홀딩스",미니멀 스텐머그 +인쇄,,-,0 checked out of 1,,153,150,0 checked out of 3,1167500,45000,1212500,"Product Parts, Phantom Parts, Printing Parts",정기(월),\1770000,26년 1월,2026.1.16,,2026.1.16,26.2.9-2.13_주식회사 꾸띠잔홀딩스,2026.2.12,,₩0,,1,₩5590750,지출완료,8717,1212500,,입하완료
PNA38243_매트블랙텀블러_A1,2026.1.7,김영준,주식회사 꾸띠잔홀딩스,PNA38243-네이버웹툰,PO068688,MM00190280,"MTTB_PT0878-매트블랙텀블러_블랙,MTTB_PT2401-매트블랙텀블러_추상적산출물,MTTB_PT0875-실크_매트블랙텀블러_스텐락(CNT코리아)[매트블랙텀블러],MTTB_PT0645-단품박스(기성(배송용))","인쇄(매트블랙 텀블러_레이저,실크)",,-,0 checked out of 1,,405,400,0 checked out of 4,0,45000,45000,"Product Parts, Phantom Parts, Printing Parts, Package Parts",정기(월),\4416000,26년 1월,2026.1.13,,2026.1.13,26.2.9-2.13_주식회사 꾸띠잔홀딩스,2026.2.12,,₩0,,1,₩5590750,지출완료,122,45000,,입하완료
PNA38162_Brandfit커스텀쇼핑백_A1,2026.1.7,김영준,주식회사 베러웨이시스템즈,PNA38162-한국침례신학대학교,PO068699,MM00190312,"BFSB_PT4253-브랜드핏쇼핑백(M)_화이트+디지털풀컬러,BFSB_PT4275-브랜드핏쇼핑백_추상적산출물,BFSB_PT4258-브랜드핏쇼핑백손잡이_블랙",브랜드핏쇼핑백,,-,0 checked out of 1,,155,150,0 checked out of 3,278014,7000,285014,"Product Parts, Phantom Parts",정기(월),\495000,,2026.1.23,,2026.1.20,,,,,,0,₩0,,2023,285014,,입하완료
PNA36940_프라우드메모패드(블랙)_A1,2026.1.7,김민지,엔엠텍코리아주식회사,PNA36940-리인터내셔널,PO068671,MM00190201,"PMPB_PT2839-프라우드메모패드_커버_블랙,PMPB_PT3258-프라우드메모패드_커버_추상적산출물,PMPB_PT2841-리갈패드_옐로우,PMPB_PT3254-공박(음각)_전면_97x175_엔엠텍코리아주식회사[프라우드메모패드_커버],PMPB_PT3255-공박(음각)_포켓면_40x20_엔엠텍코리아주식회사[프라우드메모패드_커버]",프라우드메모패드,,-,0 checked out of 1,,101,100,0 checked out of 5,90200,0,90200,"Product Parts, Phantom Parts, Printing Parts",정기(월),\1160000,26년 2월,2026.1.14,,2026.1.14,26.2.9-2.13_엔엠텍코리아주식회사,2026.2.12,,₩0,,1,₩6025140,지출완료,982,90200,,입하완료
PNA38483_시그니처다이어리(그레이)_C1,2026.1.7,김민지,주식회사 디자인오엔,PNA38483-브레인크루,PO068676,MM00190241,"SGND_PT4883-시그니처다이어리(2합)_라이트그레이[시그니처다이어리_디자인오엔],SGND_PT5037-시그니처다이어리_추상적산출물,SGND_PT3373-시그니처다이어리_밴드_기본검정[디자인오엔],SGND_PT5027-공박(음각)_130x190_주식회사디자인오엔[시그니처다이어리]",시그니처다이어리,,-,0 checked out of 1,,51,50,0 checked out of 4,106000,0,106000,"Product Parts, Phantom Parts, Printing Parts",정기(월),\785000,26년 1월,2026.1.15,,2026.1.14,26.2.9-2.13_주식회사 디자인오엔,2026.2.12,,₩0,,1,₩6138550,지출완료,2286,106000,,입하완료
PNA50032_웜업스트링후드집업_A1,2026.1.7,김민지,톰스코리아 주식회사,PNA50032-CJ올리브영,PO068683,MM00190258,"WZIP_PT5190-웜업스트링후드집업(v2)_네이비,WZIP_PT3404-웜업스트링후드집업_추상적산출물,WZIP_PT3408-웜업스트링후드집업(3L초과사이즈),WZIP_PT3473-리드타임조정(-8일),WZIP_PT3410-나염_가슴_톰스코리아주식회사,WZIP_PT3412-나염_등_톰스코리아주식회사",웜업 스트링 후드집업,,-,0 checked out of 1,,52,"50, 14",0 checked out of 6,977200,31400,1008600,"Product Parts, Phantom Parts, Printing Parts",정기(월),\546800,26년 1월,2026.1.22,,2026.1.19,26.2.9-2.13_톰스코리아 주식회사,2026.2.12,,₩0,,1,₩12767260,지출완료,21336,1008600,,입하완료
PNA38367_슬로건다이어리(표준)_A2,2026.1.7,김민지,유엘상사,PNA38367-마이디어스(샘플제작),PO068686,MM00190265,"SLGN_PT2550-슬로건다이어리(불박인쇄)_추상적산출물,SLGN_PT2727-샘플(공박.색박)",불박(슬로건 다이어리),,긴급,0 checked out of 1,,2,1,0 checked out of 2,130000,18000,148000,"Phantom Parts, Printing Parts",정기(월),\109000,26년 1월,2026.1.9,,2026.1.9,26.2.2-2.6_유엘상사,2026.2.5,,₩0,,1,₩9264530,지출완료,81400,148000,,입하완료
PNA50054_올블랙펜_A2,2026.1.7,김민지,신명인쇄,PNA50054-더알파법률사무소,PO068681,MM00190250,"ALBP_PT1464-올블랙펜_매트블랙,ALBP_PT1461-실크_올블랙펜_신명인쇄[올블랙펜]",실크(올 블랙 펜),,-,0 checked out of 1,,302,300,0 checked out of 2,60000,0,60000,"Product Parts, Printing Parts",정기(월),\1320000,26년 1월,2026.1.15,2026.1.15,2026.1.15,26.2.2-2.6_신명인쇄,2026.2.5,,₩0,,1,₩8822286,지출완료,219,60000,,입하완료
PNA50032_웜업스트링후드집업_B1,2026.1.7,김민지,(주)승화파트너스,PNA50032-CJ올리브영,PO068684,MM00190260,"WZIP_PT1421-후드스트링_컬러,WZIP_PT2562-후드스트링_추상적산출물,WZIP_PT1419-실리콘_오디너리후드집업_승화파트너스",후드스트링(후드집업),,-,0 checked out of 1,,50,50,0 checked out of 3,266000,0,266000,"Product Parts, Phantom Parts, Printing Parts",정기(격주),\350000,26년 1월,2026.1.20,,2026.1.16,26.2.2-2.6_(주)승화파트너스,2026.2.5,,₩0,,1,₩25860230,지출완료,5852,266000,,입하완료
PNA38483_아이콘펜_A1,2026.1.7,김민지,신명인쇄,PNA38483-브레인크루,PO068677,MM00190239,"IIKP_PT2802-아이콘펜(바디)_화이트,IIKP_PT3790-인쇄된아이콘펜,IIKP_PT4298-실크_지정1색_바디_40x4_신명인쇄",패드인쇄(아이콘 펜),,-,0 checked out of 1,,102,100,0 checked out of 3,35000,0,35000,"Product Parts, Phantom Parts, Printing Parts",정기(월),\420000,26년 1월,2026.1.15,2026.1.15,2026.1.15,26.2.2-2.6_신명인쇄,2026.2.5,,₩0,,1,₩8822286,지출완료,377,35000,,입하완료
PNA38483_Passion더스트백(블랙M)_A1,2026.1.7,김민지,개미기획,PNA38483-브레인크루,PO068673,MM00190217,"DBAG_PT0534-무광스트링파우치(커스텀인쇄)(M)_블랙_200-1,DBAG_PT3779-무광스트링파우치_추상적산출물,DBAG_PT0535-실크_Passion더스트백_개미기획[무광스트링파우치]",실크(Passion 더스트백),,-,0 checked out of 1,,51,50,0 checked out of 3,50400,0,50400,"Package Parts, Phantom Parts, Printing Parts",정기(격주),\175000,26년 1월,2026.1.15,,2026.1.15,26.1.19-1.23_개미기획,2026.1.22,,₩0,,1,₩6387260,지출완료,1087,50400,,입하완료
PNA38507-내부(CX)_샘플 배송 카드,2026.1.7,육승미,서울디지털인쇄협동조합,PNA38507-내부(CX),PO068687,MM00190270,BSPK_PT4611-비스포크_산출물(수익),커스텀제작 요청사항,,-,0 checked out of 1,,300,300,0 checked out of 1,90000,0,90000,Printing Parts,정기(월),\0,26년 1월,2026.1.13,,2026.1.13,26.2.9-2.13_서울디지털인쇄협동조합,2026.2.12,,₩0,,1,₩23382986,지출완료,330,90000,,입하완료
PNA36940_Simple슬라이드지퍼백(S)_A1,2026.1.7,김민지,,PNA36940-리인터내셔널,PO068669,MM00190203,"SZBT_PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2,SZBT_PT2485-슬라이드지퍼백_추상적산출물",실크(Simple 슬라이드지퍼백),,-,0 checked out of 1,,100,100,0 checked out of 2,0,0,0,"Package Parts, Phantom Parts",,\130000,,,,,,,,,,0,₩0,,0,0,,
PNA38483_아이콘펜_B1,2026.1.7,육승미,올댓프린팅,PNA38483-브레인크루,PO068678,MM00190240,"IIKP_PT2962-아이콘펜(클립)_화이트,IIKP_PT2960-아크릴아이콘_투명[아이콘펜],IIKP_PT3791-아이콘펜(클립)과아크릴아이콘",아크릴아이콘(아이콘 펜),,-,0 checked out of 1,,105,100,0 checked out of 3,157500,0,157500,Product Parts,정기(월),\0,26년 1월,2026.1.16,,2026.1.15,26.2.9-2.13_올댓프린팅,2026.2.12,,₩0,,1,₩9212797,지출완료,1650,157500,,입하완료
PNA38483_밸류메모큐브(S)_B1,2026.1.7,육승미,서울디지털인쇄협동조합,PNA38483-브레인크루,PO068680,MM00190237,VMCB_PT5077-슬리브(커스텀인쇄)(S)_화이트+디지털풀컬러,슬리브(S)(밸류 메모큐브),,-,0 checked out of 1,,105,100,0 checked out of 1,42000,0,42000,Package Parts,정기(월),\100000,26년 1월,2026.1.14,,2026.1.13,26.2.9-2.13_서울디지털인쇄협동조합,2026.2.12,,₩0,,1,₩23382986,지출완료,440,42000,,입하완료
PNA36940_Simple슬라이드지퍼백(S)_B1,2026.1.7,육승미,서울디지털인쇄협동조합,PNA36940-리인터내셔널,PO068670,MM00190202,SZBT_PT0584-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-4[슬라이드지퍼백],사각스티커(Simple 슬라이드지퍼백),,-,0 checked out of 1,,105,100,0 checked out of 1,17850,0,17850,Package Parts,정기(월),\40000,26년 1월,2026.1.14,,2026.1.13,26.2.9-2.13_서울디지털인쇄협동조합,2026.2.12,,₩0,,1,₩23382986,지출완료,187,17850,,입하완료
PNA38483_리멤버탁상시계_B1,2026.1.7,육승미,서울디지털인쇄협동조합,PNA38483-브레인크루,PO068675,MM00190235,RMBT_PT3905-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,사각스티커(리멤버 탁상시계),,-,0 checked out of 1,,60,50,0 checked out of 1,10200,0,10200,Package Parts,정기(월),\0,26년 1월,2026.1.14,,2026.1.14,26.2.9-2.13_서울디지털인쇄협동조합,2026.2.12,,₩0,,1,₩23382986,지출완료,187,10200,,입하완료
PNA50054_올블랙펜_C1,2026.1.7,육승미,서울디지털인쇄협동조합,PNA50054-더알파법률사무소,PO068682,MM00190249,ALBP_PT1468-배경지(커스텀인쇄)_화이트+옵셋풀컬러_000-7,배경지(펜류),,-,0 checked out of 1,,310,300,0 checked out of 1,83700,0,83700,Package Parts,정기(월),\210000,26년 1월,2026.1.14,,2026.1.12,26.2.9-2.13_서울디지털인쇄협동조합,2026.2.12,,₩0,,1,₩23382986,지출완료,297,83700,,입하완료
PNA38483_리멤버탁상시계_A1,2026.1.7,정승윤,신시어리웨일즈 주식회사,PNA38483-브레인크루,PO068674,MM00190236,"RMBT_PT3900-리멤버탁상시계,RMBT_PT3904-UV_전체인쇄_호언",UV(리멤버 탁상시계_전체),,-,0 checked out of 1,,50,50,0 checked out of 2,0,0,0,"Product Parts, Printing Parts",정기(월),\445000,,2026.1.16,,2026.1.14,,,,,,0,₩0,,0,0,,입하완료
PNA38483_밸류메모큐브(S)_A2,2026.1.7,정승윤,신시어리웨일즈 주식회사,PNA38483-브레인크루,PO068679,MM00190238,"VMCB_PT4718-밸류메모큐브(ver2)(비점착.S),VMCB_PT5076-밸류메모큐브(ver2)_풀컬러_측면_신시어리웨일즈주식회사[밸류메모큐브],VMCB_PT5079-밸류메모큐브(ver2)_추상적산출물",밸류메모큐브(ver2),,-,0 checked out of 1,재제작,98,100,0 checked out of 3,0,0,0,"Product Parts, Printing Parts, Phantom Parts",정기(월),\370000,,2026.1.19,,2026.1.19,,,,,,0,₩0,,0,0,,입하완료
PNA37701_스펙트럼컬러펜_A2,2026.1.7,정승윤,신시어리웨일즈 주식회사,PNA37701-마인드풀커넥트,PO068654,MM00190142,"SPCP_PT1197-스펙트럼컬러펜(블랙잉크)_화이트,SPCP_PT4894-UV_신시어리웨일즈[스펙트럼컬러펜],SPCP_PT2402-스펙트럼컬러펜_추상적산출물",UV(스펙트럼 컬러펜),,-,0 checked out of 1,,50,50,0 checked out of 3,0,0,0,"Product Parts, Printing Parts, Phantom Parts",정기(월),\145000,,2026.1.15,,2026.1.14,,,,,,0,₩0,,0,0,,입하완료
PNA38212_킵세이프마그넷배터리Slim_A1,2026.1.7,남인호,신시어리웨일즈 주식회사,PNA38212-CJ올리브영,PO068649,MM00190122,"KSMB_PT4696-킵세이프마그넷배터리2.0,KSMB_PT4875-킵세이프마그넷배터리2.0_추상적산출물,KSMB_PT4863-UV_전면중앙_신시어리웨일즈",킵세이프마그넷배터리2.0,,-,0 checked out of 1,,131,130,0 checked out of 3,0,0,0,"Product Parts, Phantom Parts, Printing Parts",정기(월),\1703000,,2026.1.19,,2026.1.19,,,,,,0,₩0,,0,0,,입하완료
PNA38212_리멤버탁상시계_A1,2026.1.7,남인호,신시어리웨일즈 주식회사,PNA38212-CJ올리브영,PO068647,MM00190117,"RMBT_PT3900-리멤버탁상시계,RMBT_PT3904-UV_전체인쇄_호언",UV(리멤버 탁상시계_전체),,-,0 checked out of 1,,131,130,0 checked out of 2,0,0,0,"Product Parts, Printing Parts",정기(월),\1114100,,2026.1.19,,2026.1.19,,,,,,0,₩0,,0,0,,입하완료
PNA36940_스펙트럼컬러펜_A2,2026.1.7,정승윤,신시어리웨일즈 주식회사,PNA36940-리인터내셔널,PO068672,MM00190200,"SPCP_PT1201-스펙트럼컬러펜(블랙잉크)_블랙,SPCP_PT4894-UV_신시어리웨일즈[스펙트럼컬러펜],SPCP_PT2402-스펙트럼컬러펜_추상적산출물",UV(스펙트럼 컬러펜),,-,0 checked out of 1,,101,100,0 checked out of 3,0,0,0,"Product Parts, Printing Parts, Phantom Parts",정기(월),\260000,,2026.1.14,,2026.1.14,,,,,,0,₩0,,0,0,,입하완료
PNA37701_페이퍼샤쉐_A1,2026.1.7,육승미,(주)청산인쇄,PNA37701-마인드풀커넥트,PO068662,MM00190169,"PSCH_PT2590-페이퍼샤쉐_추상적산출물,PSCH_PT1715-페이퍼샤쉐_컬러,PSCH_PT1902-색박(음각)_50x50_청산인쇄[페이퍼샤쉐]",페이퍼샤쉐커버,,-,0 checked out of 1,,100,100,0 checked out of 3,243000,0,243000,"Phantom Parts, Product Parts, Printing Parts",정기(월),\480000,26년 1월,2026.1.16,,2026.1.13,26.2.9-2.13_(주)청산인쇄,2026.2.13,,₩0,,1,₩70196168,지출완료,2673,243000,,입하완료
PNA37701_홈카페코스터_A2,2026.1.7,육승미,올댓프린팅,PNA37701-마인드풀커넥트,PO068651,MM00190184,"HCCO_PT2604-홈카페코스터_추상적산출물,HCCO_PT1842-UV_반투명표면_97x97_홈카페코스터_해드린[홈카페코스터(M)_반투명],HCCO_PT1848-홈카페코스터(M)_반투명,HCCO_PT1850-OPP(기성)(M)_100-12[홈카페코스터(M)]",홈카페코스터+인쇄,,-,0 checked out of 1,,101,100,0 checked out of 4,252500,0,252500,"Phantom Parts, Printing Parts, Product Parts, Package Parts",정기(월),\470000,26년 1월,2026.1.16,,2026.1.13,26.2.9-2.13_올댓프린팅,2026.2.12,,₩0,,1,₩9212797,지출완료,2750,252500,,입하완료
PNA38485_브랜디드피규어[3]_A2,2026.1.7,육승미,엠알오즈(MROZ),PNA38485-NHR,PO068667,MM00190172,"BRPR_PT4422-브랜디드피규어_추상적산출물,BRPR_PT4421-브랜디드피규어(기본피규어)_컬러,BRPR_PT4424-UV_피규어상체전면_엠알오즈(MROZ)[브랜디드피규어(기본피규어)],BRPR_PT4432-지퍼백(기성)_투명[브랜디드피규어(기본피규어)]",브랜디드피규어,,-,0 checked out of 1,,101,100,0 checked out of 4,303000,12013,315013,"Phantom Parts, Product Parts, Printing Parts, Package Parts",정기(월),\540000,26년 1월,2026.1.19,,2026.1.19,26.2.9-2.13_엠알오즈(MROZ),2026.2.12,,₩0,,1,₩43534895,지출완료,3431,315013,,입하완료
PNA38485_카드트레이피규어세트_A2,2026.1.7,육승미,엠알오즈(MROZ),PNA38485-NHR,PO068666,MM00190181,"CTPS_PT4619-카드트레이피규어세트_블랙,CTPS_PT4618-카드트레이피규어세트_추상적산출물,CTPS_PT1492-지퍼팩(기성)_100-1",카드트레이피규어세트,,-,0 checked out of 1,,101,100,0 checked out of 3,404000,12013,416013,"Product Parts, Phantom Parts, Package Parts",정기(월),\650000,26년 1월,2026.1.19,,2026.1.19,26.2.9-2.13_엠알오즈(MROZ),2026.2.12,,₩0,,1,₩43534895,지출완료,4531,416013,,입하완료
PNA37701_Passion더스트백(반투명M)_A1,2026.1.7,김민지,개미기획,PNA37701-마인드풀커넥트,PO068653,MM00190134,"DBAG_PT0536-무광스트링파우치(커스텀인쇄)(M)_반투명_200-1,DBAG_PT0535-실크_Passion더스트백_개미기획[무광스트링파우치],DBAG_PT3779-무광스트링파우치_추상적산출물",실크(Passion 더스트백),,-,0 checked out of 1,,51,50,0 checked out of 3,50400,0,50400,"Package Parts, Printing Parts, Phantom Parts",정기(격주),\175000,26년 1월,2026.1.15,,2026.1.15,26.1.19-1.23_개미기획,2026.1.22,,₩0,,1,₩6387260,지출완료,1087,50400,,입하완료
PNA38485_브랜디드피규어[1]_A2,2026.1.7,육승미,엠알오즈(MROZ),PNA38485-NHR,PO068659,MM00190176,"BRPR_PT4422-브랜디드피규어_추상적산출물,BRPR_PT4421-브랜디드피규어(기본피규어)_컬러,BRPR_PT4424-UV_피규어상체전면_엠알오즈(MROZ)[브랜디드피규어(기본피규어)],BRPR_PT4432-지퍼백(기성)_투명[브랜디드피규어(기본피규어)]",브랜디드피규어,,-,0 checked out of 1,,101,100,0 checked out of 4,303000,12013,315013,"Phantom Parts, Product Parts, Printing Parts, Package Parts",정기(월),\540000,26년 1월,2026.1.19,,2026.1.19,26.2.9-2.13_엠알오즈(MROZ),2026.2.12,,₩0,,1,₩43534895,지출완료,3431,315013,,입하완료
