프로젝트명 (Short ver.),총 매출액,주문내역 금액 합계(from order),CX Specialist,발주 신청일 (기능),출고 요청일 (최초 출고일 기준),최종 출고일,배송 방식,출고방식 (확정),출고 날짜(월),드랍박스 링크
PNA50824-엑스페스토,9251000,9251000,송지영,2026.4.19,2026-04-23,2026-05-26,퀵(수도권),,"2026-05, 2026-04",https://www.dropbox.com/scl/fo/qu0aixp4vux16skdo3s4n/AHEmmZNImqJKGBOwABszeF0?rlkey=hxgpnsgkaips2gns6pw6zi0rf&dl=0
PNA51015-카카오모빌리티,1389300,1389300,이은지,2026.4.10,2026-04-23,2026-04-23,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/cmvm1fm4ngqar9xkb785b/AMCP5nd9PWCdVjTG_JbfI1g?rlkey=0ok3lse1n1dalq45q0nxp1ov9&dl=0
PNA51357-산업연구원,10000000,10000000,지윤미,2026.4.1,2026-04-23,2026-04-23,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/whqf4q1q4xmoy2uhhm5o2/ABwcdTw7Q1rUQDWe-Qvi9Rc?rlkey=djgva0bib1mlbimkt7asuh8js&dl=0
PNA51427-뤼튼테크놀로지스,1466300,1466300,우예림,2026.4.7,2026-04-23,2026-04-23,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/lf7n5a9uoptouaeng3sml/AAxXnOGB28k929VF3jfdVxc?rlkey=1m9yn87yplq3izjcxl1mpzgk9&dl=0
PNA51435-경인(본제작),536250,514800,채효경,2026.4.8,2026-04-23,2026-04-23,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/g7x5bqczwjfqty6ry6t59/AGakWUvSw-vNttpQoM-Y6qI?rlkey=umo987tjah2est3wrwrwl3l5z&dl=0
PNA51458-성공홀딩스,6448200,6448200,현동원,2026.4.9,2026-04-23,2026-04-23,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/wsh2kznskmpj2d90uiwux/AED1uPLubxN1B9IxbCMHJNk?rlkey=784n8ob7uhliin2nylk681hls&dl=0
PNA51553-국립민속박물관,8800000,8800000,지윤미,2026.4.13,2026-04-23,2026-04-23,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/wpratelca2f23wcasx4r0/ADmOAGkSFutY-PkInZTqq7g?rlkey=xv1wjlqq067ehstfueofsr2md&dl=0
PNA51581-고려제강,3178560,3178560,송지영,2026.4.14,2026-04-23,2026-04-23,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/1ru82gutx6grkom2ccwjh/AOyEeOQp6FWinJ-xMxS4CTM?rlkey=5mbx57zlh0csm1i0izap99qbk&dl=0
PNA51619-더에스엠씨(워터보틀샘플),75900,75900,채효경,2026.4.15,2026-04-23,2026-04-23,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/w19s0pngcmz0ct5dvogyw/AHqtFNAkIwqDTQbe8bHp0aU?rlkey=hz3snfsbsy4w1833sy44nwvkg&dl=0
PNA51634-테크타카,1581800,1581800,이은지,2026.4.17,2026-04-23,2026-05-04,"택배(일반), 퀵(수도권)",,"2026-05, 2026-04",https://www.dropbox.com/scl/fo/pnbiaw45i2g2nw7p6epmh/ABIFnGoEh4Hdm_s4uosOsmo?rlkey=8woves7y57yly5f9hhxnf74nh&dl=0
PNA50821-EY한영회계법인,1103300,1103300,이은지,2026.4.10,2026-04-24,2026-04-24,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/cz48s038jvnwtvg5s75ri/AJI-erhl2Tnd6DaKZlX_ADY?rlkey=b1z63ill0ybfu1g4txy889hs3&dl=0
PNA50927-하꾸주코리아,7793500,7793500,송지영,2026.4.16,2026-04-24,2026-04-24,퀵(지방),,2026-04,https://www.dropbox.com/scl/fo/cn3mwrfitsh651fdwl5kw/AE733KadKLIpVVKa2qqAgZg?rlkey=3zp8acmevoinec1g1fanjumfb&dl=0
PNA50999-디에이건축,5054500,5054500,지윤미,2026.3.30,2026-04-24,2026-04-24,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/e15drefp1ryv79xytw0hh/ADd5b0aAGgEdAVAaPJz8kPQ?rlkey=jh7ezikx9da5wsrgb93mr8vcn&dl=0
PNA51118-SK시그넷,2112000,2497000,지윤미,2026.4.13,2026-04-24,2026-04-24,고객직접퀵배차,,2026-04,https://www.dropbox.com/scl/fo/4eyaaujvka7zzj1mlk0i1/ALwuFCZtmeXXFycIALK6K_U?rlkey=pp4089k0qz1ty4l2qgmrtp1ts&dl=0
PNA51286-광화문스퀘어민관합동협의회,4216300,4216300,현동원,2026.4.9,2026-04-24,2026-04-24,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/yby85ev2kzvxj1uqioskd/AGKD4ewhdauDlQ0lHE7EMjM?rlkey=usd9u7o6pu3849le46as1qozn&dl=0
PNA51311-미디컴,4238300,4238300,이은지,2026.4.9,2026-04-24,2026-04-24,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/qog2vkpaaenpgneaprixh/AP0UORjHfuKeHsirI5lxq4U?rlkey=dstt82nsyww8qtn2vduor8kf4&dl=0
PNA51390-에드워드코리아,5812400,5812400,송지영,2026.4.13,2026-04-24,2026-04-24,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/rfss1p4xfn7tx7vgbzdbj/ADJT6lTVfazrSPyc2X46X_Q?rlkey=dy0cniulot9hykeh553997vol&dl=0
PNA51400-버즈빌,1790250,1790250,현동원,2026.4.15,2026-04-24,2026-04-24,고객직접퀵배차,,2026-04,https://www.dropbox.com/scl/fo/8nuceaisfbgrjq29hxcqd/AAdPQOR7lBA1xC4ujGr-HOQ?rlkey=jyvzq0asc6v9rp1ej7xtvogjt&dl=0
PNA51401-브라이트마인즈,610500,610500,이은지,2026.4.10,2026-04-24,2026-04-24,고객직접퀵배차,,2026-04,https://www.dropbox.com/scl/fo/18f2cmpka6rf8ojmno173/ALWy6HDgZfxRavtLqBLwrWI?rlkey=jlr7n967q1hds8chu95i44mzw&dl=0
PNA51480-퍼시스,3413300,2973300,우예림,2026.4.9,2026-04-24,2026-04-24,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/m1g3u0vjnt30qvuwevevf/AASFI0GhpwguDpZuT4_ZrS4?rlkey=311ijg8llhf769z72e1jz9hhw&dl=0
PNA51492-비엠스마일,1661000,1661000,지윤미,2026.4.13,2026-04-24,2026-04-24,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/yjliyvpffze6ogwaoyinr/ACX6Q_PYBGogA-_Z6kFpbpU?rlkey=22c52lk7dpo3047osf2yr8x9o&dl=0
PNA51526-하남문화재단,1489950,1489950,송지영,2026.4.13,2026-04-24,2026-04-24,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/2ng8l37nu1k73nv2p6bvl/AN3D-eJbdY6FfL1Td9Hdop0?rlkey=30t5ju390nfg377ruikop3l4j&dl=0
PNA51567-피칸트,2192300,1928300,지윤미,2026.4.13,2026-04-24,2026-04-24,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/5f9cbwew9c9jr2l8imjh5/AJXC5XIeO6apycpZRgby1jQ?rlkey=ejs7h85ss2zrhor58o4o5cc28&dl=0
PNA51574-국립경찰박물관,2951300,5162300,이은지,2026.4.16,2026-04-24,2026-04-24,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/gd9yzacadmv9z8dz2go92/AG-aaGUPUz0DfKXSgT5IdiI?rlkey=svkzg2ky3fsghq2klrrpgcbq2&dl=0
PNA51615-삼오제약,1070300,1070300,채효경,2026.4.15,2026-04-24,2026-04-24,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/hejwegce75joiy4c6m3d5/AA_mzPKZ3v1SP2jYoTx2K6g?rlkey=b5yw6h5jwc9xh27pxc3p21zuf&dl=0
PNA51120-파두,8902300,8902300,현동원,2026.4.13,2026-04-27,2026-04-27,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/lkly9u29zphjnkibao1b4/APDB_B3IQEQDsCZ5Z_PxBaU?rlkey=7vtdpf3gdom7p7gois74xa6d8&dl=0
PNA51176-서브원,5263500,5263500,지윤미,2026.4.9,2026-04-27,2026-04-27,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/42n3vd6zqpmjui3i95hol/AHBlV-iPJdWi7o7QVa4Xo_g?rlkey=rszdd4tl8fdckntzu5j6bdibc&dl=0
PNA51289-버킷플레이스,1018600,1018600,이은지,2026.4.6,2026-04-27,2026-04-27,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/2j6737kcnha85w9kulvju/AFf6p_PXVZGb7z03dZlKVLU?rlkey=4a07i9s74ligpseujgdcxvkoe&dl=0
PNA51373-호상사,781000,781000,채효경,2026.4.2,2026-04-27,2026-04-27,고객직접수령,,2026-04,https://www.dropbox.com/scl/fo/1ccgjmrcgo3oc3s07byrf/ACT_h5hcPc55EOnw8qQmyrg?rlkey=7evjie39e78t1gmj53jge2i7q&dl=0
PNA51595-기아,1631300,1631300,채효경,2026.4.16,2026-04-27,2026-04-27,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/px87oygzl12vebn61o3pb/APMsgLqED-n8nUpC3_a0pII?rlkey=dt2bc05jxil6412bt0d005hwr&dl=0
PNA51631-제뉴원사이언스,2855600,2855600,채효경,2026.4.15,2026-04-27,2026-04-27,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/42ulbs9p5700f607plaog/AN7a9yCN89F8UiZb2r-3Hgw?rlkey=psnkmofw1vabq2wttsijiwak5&dl=0
PNA50196-나무기술,1526030,1526030,송지영,2026.4.16,2026-04-28,2026-04-28,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/10itzhwkhee5fsz0ghd95/AEICmNeo-WJtfPbf6S20yP8?rlkey=asmxihwb1erhwxigy9x0lbt0d&dl=0
PNA51057-KBS,2280300,2280300,현동원,2026.3.12,2026-04-28,2026-04-28,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/19qdpmi42z88u18hepwca/APqCOBwYN9laYRKyfvpAaOc?rlkey=e5g59thcc42f5puxnr4sjeujk&dl=0
PNA51094-엑스와이지,9507300,9507300,현동원,2026.4.3,2026-04-28,2026-04-28,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/5hctwcfh7joj44kc9b8hh/AD6w4TZxMRanEnkpZ4CMswk?rlkey=n5pkchekii4wp0tqujl77hma8&dl=0
PNA51153-전쟁기념관,4976675,4976675,이은지,2026.4.9,2026-04-28,2026-04-28,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/opx0mpjw39z6egn9fme1o/AL-qUur7EvIW50VxHClISbE?rlkey=qj0mislfeq1bly8npdx4vq7vo&dl=0
PNA51253-에스엠세이프,23219900,23219900,송지영,2026.4.7,2026-04-28,2026-04-28,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/lc3o0apjdll7qrf3t90b3/AJ0bD8vqzzSgTZOTFH3dzKs?rlkey=79pskbst3hcu6nnp95t759b5i&dl=0
PNA51517-서울쿠키컴퍼니,2863300,2863300,이은지,2026.4.16,2026-04-28,2026-04-28,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/sn0d0phf0za2wp51ludsc/AIjt1Xzp302JMOJ3FqrYfGY?rlkey=1qql82h6v9pshotzod2oj3cz3&dl=0
PNA51542-GS건설,1300200,1300200,황휘민,2026.4.13,2026-04-28,2026-04-28,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/gxe2lvfj7ilugu7rsxxtu/AB3TMBgw1fdHL6c4srwyNTA?rlkey=c9oannqt7m1u73wrpqdeaoxob&dl=0
PNA51559-성원아이북랜드,1202300,1202300,이은지,2026.4.15,2026-04-28,2026-04-28,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/jkwscvx5i8s4nzkwj7tyb/AJYXmr_naCzQyuRoOyfAl2k?rlkey=bbwqhmbuwn34nm40stxoi1y30&dl=0
PNA51620-퍼플식스스튜디오,3178560,3178560,채효경,2026.4.16,2026-04-28,2026-04-28,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/vwpe57a09b5gisshxe41r/ACH7p2NiSV2Tl6ChI05Od_k?rlkey=iqx1yxqdcj8f6mm7pra2g3kp2&dl=0
PNA51682-푸른하늘,1246300,1246300,이은지,2026.4.20,2026-04-28,2026-04-28,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/ngn19wgci11y8qnpxr5oz/ANL6-edGLxnIbxKJgAtkvlg?rlkey=gkkyczyts5y87uo39qck0ufr9&dl=0
PNA51729-CJ프레시웨이,193600,193600,우예림,2026.4.21,2026-04-28,2026-04-28,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/1c9m8tatf3vf04i79vv0c/AOSNRbQCp0nv0YDqCB24mqg?rlkey=fbh4dva4lpl7uu08j09rccj7g&dl=0
PNA51050-아비아렙스(라스베이거스관광청),3190000,3190000,지윤미,2026.4.10,2026-04-29,2026-04-29,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/4sodmoqoqhf9xxdh4xe4q/AA2QW-lySW0pX6ruLUWowQI?rlkey=jqewairypma3gfm4tje92ihqn&dl=0
PNA51404-어퓨마케팅서비스,6086300,6086300,이은지,2026.4.8,2026-04-29,2026-04-29,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/f0ci3y2io1gi69oqcnsnt/ALiLUeDds3Sltj3spk6wBv0?rlkey=q9l8hzd62dcuisqc59b5ltzhx&dl=0
PNA51417-비올,3138850,3138850,송지영,2026.4.14,2026-04-29,2026-04-29,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/3mbx5u7bidrj37n8bvpbf/AFWe4EVn9YRwoX4TMyr4HjY?rlkey=1vbbbjxtcn0f5pix236takgxj&dl=0
PNA51431-후지필름,2225300,2225300,우예림,2026.4.10,2026-04-29,2026-04-29,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/59exe0uwe6rogccfs7g6k/AG7WJyT9vLJo_Ba9sSm47Ys?rlkey=q5s7upyx817xus2z1r8dd44bg&dl=0
PNA51491-이노소셜랩,8419400,8419400,현동원,2026.4.17,2026-04-29,2026-04-29,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/g4583it50kd5qs7fxy8c3/AFKsoGyeb3T9PZiFSB2rJ3c?rlkey=g4xyhfms5kb5lzmxtab8tcgr2&dl=0
PNA51494-주택도시보증공사,4407700,4407700,지윤미,2026.4.22,2026-04-29,2026-05-19,"택배(일반), 퀵(수도권)",,"2026-05, 2026-04",https://www.dropbox.com/scl/fo/5sdf5y30sb2t6ilqclc1r/AJgKizr-mtx-pkUu-4F3cQQ?rlkey=wrvvqstwzc0zzwddgqgmuipb1&dl=0
PNA51504-월드비전,2371050,3306050,이은지,2026.4.10,2026-04-29,2026-04-29,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/mj9shtgywsefyjs1cow2z/ABa9u58Wiyd1NkUqohwn9mE?rlkey=9owtb2iiz1mstloh5l74n1e7w&dl=0
PNA51540-한국머스크물류서비스,499510,499510,이은지,2026.4.21,2026-04-29,2026-04-29,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/59yobt9uf5hu7gfo47ezm/APbWzU2pka9Ek1tR4aKO0L8?rlkey=bvwjvhlb1btlzmkln17c2ejgw&dl=0
PNA51617-씨두코리아,3843950,3843950,채효경,2026.4.17,2026-04-29,2026-04-29,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/2nqao19fthqwxshh4lc8q/AB_aWEtdH8ak9OK37aIgOvg?rlkey=mwsngaww91sn3ij15fambi7lk&dl=0
PNA51618-Republic,1146200,1146200,송지영,2026.4.17,2026-04-29,2026-04-29,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/wgew1advk43ctjeunxjez/AKFjGu700PsuTFCIvQs0Gpk?rlkey=lk0iot6e4508s2fvz2k87nxwg&dl=0
PNA51675-엔디자인랩,834020,834020,우예림,2026.4.20,2026-04-29,2026-04-29,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/5my3g6vogl3m7khi8hnu8/AAlYcSUenD8ASyQwB_l9NW4?rlkey=xeflhg3m3faf3jw5swvx78sq4&dl=0
PNA51689-현대해상,1950850,1950850,채효경,2026.4.20,2026-04-29,2026-04-29,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/rpx2776azxfijx8u47yzb/APQjR6OjdKrC5Zmfh77jg38?rlkey=3wvogt861f3ld81dntjl3d75t&dl=0
PNA51699-세마컨설팅,736010,736010,우예림,2026.4.21,2026-04-29,2026-04-29,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/whovxlwggpa2hekk11y36/AEzvnOpsRUKLzSyzyasoB94?rlkey=lekupnppidduztwd7qtthjtlx&dl=0
PNA51779-내쇼날모터스,1961740,1961740,이은지,2026.4.24,2026-04-29,2026-05-14,택배(일반),,"2026-05, 2026-04",https://www.dropbox.com/scl/fo/bke9nducjrtmkaohl6ndg/ACFrdzhR2SdwSYKnVVwgQI4?rlkey=oxlkzq88prhmwntr7qf0qrd45&dl=0
PNA51296-한국후지필름,2970000,2970000,우예림,2026.4.3,2026-04-30,2026-04-30,고객직접퀵배차,,2026-04,https://www.dropbox.com/scl/fo/psvdtxi7d312d87jny9w3/ACaqLkHRCJs4LpVPibT2kvA?rlkey=eetbuwgif2sd9m8e1y2c24exn&dl=0
PNA51366-더와이즈그룹,9100300,9100300,채효경,2026.4.13,2026-04-30,2026-04-30,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/eb6nx3ug3x3x438pxl0i4/AFdgv7SGgZfb4T7Gp4hlogM?rlkey=0oje1qikc082c1ce73scb0rgx&dl=0
PNA51379-바커케미칼코리아,3196820,3196820,지윤미,2026.4.13,2026-04-30,2026-04-30,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/8rgwke6h6vekzh7l4iux0/AIjUxbZIeeayByBNaagIwXs?rlkey=a2owxdkew5oly69bm5l9d8qn8&dl=0
PNA51419-에프엠커뮤니케이션즈,5712300,5712300,현동원,2026.4.15,2026-04-30,2026-04-30,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/xtdd00usbqhbcaem2ocdl/ACc4ITKHqn4RmKmg9bzrvoc?rlkey=dh7cd8gde40ugvix1vu8hj8y5&dl=0
PNA51452-국가안보전략연구원,2610300,2610300,우예림,2026.4.15,2026-04-30,2026-04-30,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/st69xlionlak4sr87f3ii/ADnDCbADbHb6cyY5ppo67DQ?rlkey=apdtrvbnzvd1en3195fxt9jn1&dl=0
PNA51509-부산사회복지공동모금회,2996620,2996620,이은지,2026.4.21,2026-04-30,2026-04-30,택배(일반),,2026-04,https://www.dropbox.com/scl/fo/gwhch0r5rxcl9a8ozuw3z/AKUpJ3EeuFX4ZqkaSNU4bMo?rlkey=pr5vhw93yivis9s7iixyvbs0t&dl=0
PNA51529-서울우유협동조합(카드트레이피규어세트),1642300,1642300,이은지,2026.4.15,2026-04-30,2026-04-30,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/4szvmb8bzju0fukdrxprm/ALtNOcvFDn7ANFT_XhpXMJw?rlkey=61l6w0dhm7itnjk1fotpeona9&dl=0
PNA51603-CJ대한통운,6350300,6350300,채효경,2026.4.20,2026-04-30,2026-04-30,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/hhelmrhvyt8usue41vu52/AOU13JIrF-KMsTU41QJbMIY?rlkey=a76207z719glzcfayw3mbgscu&dl=0
PNA51623-메디힐(본제작),1202300,1202300,채효경,2026.4.15,2026-04-30,2026-04-30,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/xrjcchiidhvha15kb603t/ABAfj1c6qSf8vSJE0rrYT88?rlkey=tfy0rmeqltcos047xl6erq89h&dl=0
PNA51673-비트윈코리아,4554000,4554000,우예림,2026.4.17,2026-04-30,2026-04-30,고객직접퀵배차,,2026-04,https://www.dropbox.com/scl/fo/q19oekawhbnd2ui9nf5qg/AELvZjbzEFy5iNXoEhbeycU?rlkey=dmxiymtead370zpf8gj95dsdt&dl=0
PNA51728-경인(샘플),128700,128700,채효경,2026.4.24,2026-04-30,2026-04-30,퀵(수도권),,2026-04,https://www.dropbox.com/scl/fo/04rqln3jix35kmnktmwui/AFUXaOb-LkJTIk7ylXqbyCM?rlkey=oakm7wx3vwsuklr0s2m808kmf&dl=0
PNA51045-켄뷰코리아,5030300,5030300,지윤미,2026.4.17,2026-05-04,2026-05-04,택배(일반),,2026-05,https://www.dropbox.com/scl/fo/a41c4ck0fz9o9rh5xa8ya/AHLTY8CF-xQbHI7UexaTFOw?rlkey=qsan593bfevpd0k98y9i0nuqj&dl=0
PNA51129-한미사이언스,1110010,1110010,이은지,2026.4.13,2026-05-04,2026-05-04,택배(일반),,2026-05,https://www.dropbox.com/scl/fo/7mvvr2dzz6gx8i8fsxp6u/ALT6EHDXVgTvhsMDNkcY3t0?rlkey=kxy05ah3kov0heubxki4psjai&dl=0
PNA51214-쿠팡CPLB,3556300,3556300,채효경,2026.4.16,2026-05-04,2026-05-04,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/24n8fnefvnn2k6chqp43k/AKwY8pZYMrH0n_Smiz2V_-E?rlkey=1xbxbcnji9s3ifckfsj61tsyg&dl=0
PNA51438-뷰티셀렉션,4491300,4491300,지윤미,2026.4.14,2026-05-04,2026-05-04,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/pnyfll9o31fngk03oexsy/AFxwhv9nthlcG3PHxeQ2ziM?rlkey=0hq6v6k134s6n58q1ed5wpzid&dl=0
PNA51483-몬드리안에이아이,1080200,1080200,우예림,2026.4.13,2026-05-04,2026-05-04,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/apqvkodg85yad97i0xox5/AHbwinNH54B4WL3hWm9pmQs?rlkey=gxw7z2s4zzx4pdcb2v0g0m6gm&dl=0
PNA51583-그리드위즈,4450050,4450050,채효경,2026.4.14,2026-05-04,2026-05-04,택배(일반),,2026-05,https://www.dropbox.com/scl/fo/puoiqgbos46nojzoikb2c/AJIIrUdT8wYYnMxTAvyF3rE?rlkey=3hqbhmro4di6zki75qj4xfyoo&dl=0
PNA51597-하이퍼엑셀,660000,660000,채효경,2026.4.20,2026-05-04,2026-05-04,고객직접퀵배차,,2026-05,https://www.dropbox.com/scl/fo/h8qk7esuybpffj9slrsbr/AN_UPrIOpN-vybmnkGsVhZs?rlkey=fyw94becajhacu8lzti9oyu9z&dl=0
PNA51772-가천대학교시스템반도체사업단,1422850,1769350,현동원,2026.4.24,2026-05-04,2026-05-04,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/0vb845u5w06pgv5h6qmkt/AHnWdqbtongSrsmLtB0Fvkc?rlkey=cjcn8p4iygdlilik6jwhv12du&dl=0
PNA50645-더글램디스코,4610760,4610760,현동원,2026.4.17,2026-05-06,2026-05-06,택배(일반),,2026-05,https://www.dropbox.com/scl/fo/t86omprivofsqpi5wt3h3/APMXZCp9fTSdWV7D_HMWVBo?rlkey=aj0wxlvbdsxw3t8qkr0q185yg&dl=0
PNA51189-컨텍스쳐,1202300,1202300,이은지,2026.4.17,2026-05-06,2026-05-06,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/kugal6ejwjohy7roci8j4/AKJx3-mlVCsvYlvmRa5a_8A?rlkey=318zvrusc4jk9wvh0vrgzx28d&dl=0
PNA51261-CJ올리브영,2756600,2657600,이은지,2026.4.20,2026-05-06,2026-05-06,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/y7qz58fsy8h1uzcer3xel/AMKilfgqOWaiQXa_QW-i2F4?rlkey=7n361i5ujbmp62qknk4qsgrlg&dl=0
PNA51263-카카오엔터테인먼트,3562900,3562900,채효경,2026.4.17,2026-05-06,2026-05-06,고객직접퀵배차,,2026-05,https://www.dropbox.com/scl/fo/hfcycwwn9bhujiskrpt8d/ALhrSKz3XbQJZ4Pn_TSiapU?rlkey=el2gy0qsufczsaz2x71elfk4m&dl=0
PNA51482-풀무원식품,10456600,10456600,우예림,2026.4.15,2026-05-06,2026-05-18,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/zx5ad9nshu1tlbxfcrblb/AGkfHr7CSzx28q0aZHdphZA?rlkey=uizjr71qey1csb5gt59u16sp0&dl=0
PNA51501-넷플릭스,10510500,10510500,현동원,2026.4.20,2026-05-06,2026-05-06,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/jbn1ys1c3779m9gjp6q8k/ALIijF-Qa4Af-5yG_6kZ2K4?rlkey=6jjbym39y7ehea4e1q8cd0snr&dl=0
PNA51681-국립경찰박물관,2976050,2976050,이은지,2026.4.21,2026-05-06,2026-05-06,택배(일반),,2026-05,https://www.dropbox.com/scl/fo/0au9k4h7sh7lzunsw11lg/ALMIsPGTC84wQ2BeqqlA9Ww?rlkey=2kcttcv4wf41f6y634i599obd&dl=0
PNA51719-우리카드,1334080,1334080,채효경,2026.4.21,2026-05-06,2026-05-06,고객직접수령,,2026-05,https://www.dropbox.com/scl/fo/jaskqkkfjiyj93fyj7t6e/AF0JjQKwcQ81tuFWBuFUfp8?rlkey=ug0z678xpgytp3zsi5h1s19qn&dl=0
PNA51749-화성시문화재단,1203400,1203400,우예림,2026.4.24,2026-05-06,2026-05-06,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/5cgvji85z4gs5w4zm8b8q/AILi6FO1ovXPdc5ql1GIpWc?rlkey=jfn0ij5a14wi6a2vekggzvedo&dl=0
PNA50882-서울청년센터영등포,9703100,9852700,현동원,2026.4.23,2026-05-07,2026-05-07,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/rmousqgxtze1nlj5ziyjg/AAagbPUW4l8_0Ypjlzmrcts?rlkey=skwl1zsqzludztfb3cdeckh0o&dl=0
PNA51270-펄어비스,12950850,12950850,지윤미,2026.4.13,2026-05-07,2026-05-07,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/w0j4cgl6m4qdvc0ufxscd/AICQezrfTxl0R6KGR1dmf_E?rlkey=tgv3k4hrzxfw2rpiks9eum4iz&dl=0
PNA51352-CJ올리브영,1502600,1469600,이은지,2026.4.17,2026-05-07,2026-05-07,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/28mxmixraq6d0dm3296aw/ANdm5sG6DV8J7zpBWbInKmE?rlkey=9p2olgjy41mt7a1abmvl8rpzw&dl=0
PNA51362-커니코리아,2742300,2742300,송지영,2026.4.17,2026-05-07,2026-05-07,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/q1eubajlq7a8fas1gfirz/AIr6UuJPjIwzY6OZoaF9Rhg?rlkey=deq59tajyiz2qa103h4aejg6a&dl=0
PNA51505-앳킨스리알리스코리아,4331800,4331800,송지영,2026.4.27,2026-05-07,2026-05-07,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/hnlsr3shacr4dwv9b6320/AHSw0EjuiLooH947vBNdOjc?rlkey=qry0xixk3kbl5qvrnzqlc6lvi&dl=0
PNA51527-마움기획,1982200,1982200,송지영,2026.4.20,2026-05-07,2026-05-07,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/uhqm3th7g96lwxpyv7uw5/ALAAYN_9275X6FhmbSUgI4A?rlkey=e03dycgqje1v7h4nm0mktel0c&dl=0
PNA51528-GS건설,829400,829400,송지영,2026.4.24,2026-05-07,2026-05-07,퀵(수도권),,2026-05,https://www.dropbox.com/scl/fo/ggj5l95y8p8r7ilavztkr/AJS-ZZexwF7RIeVgQR0rUrU?rlkey=naoakvldgpvbtbuug38c8vvoi&dl=0
