period_unit,period_key,parts_no,parts_name,category,sub_category,procurement_type,production_type,sourcing_type,sales_status,is_managed,inv_qty,unit_price,inv_amount,sales_1m,sales_3m,sales_ytd,turnover_1m,turnover_3m,turnover_ytd,stockout_start,stockout_days,last_issue_date,last_issue_summary,서브카테고리,inv_1m_avg,inv_3m_avg,inv_ytd_avg,is_first_order,is_new_product,season_type
monthly,26-7,PT0989,PT0989-펠트봉투_화이트_100-1,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,384,91,34944,0,400,1250,0,0.7260726073,1.777309276,,0,,,미분류,34944,50132.72727,64001.24138,N,N,
monthly,26-7,PT4394,PT4394-지지대_블랙,Wine,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,335,535,179225,100,100,300,0.2985074627,0.2774274905,0.6356396581,,0,,,미분류,179225,192843.1818,252501.5517,N,N,
monthly,26-7,PT1695,PT1695-헤링본끈_아이보리_000-1,Fabric,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,364,804,292656,0,0,367,0,0,1.001599849,,0,,,미분류,292656,292656,294596.6897,N,N,
monthly,26-7,PT3393,PT3393-페이퍼G형박스(Wide)_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,362,1370,495940,0,200,500,0,0.504934588,0.8943440449,,0,,,미분류,495940,542644.5455,765924.4828,N,N,
monthly,26-7,PT5264,PT5264-단품박스(스탠다드)_웜그레이,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,348,1700,591600,0,50,200,0,0.1420087787,0.518386522,,0,,,미분류,591600,598554.5455,655881.25,Y,Y,
monthly,26-7,PT3900,PT3900-리멤버탁상시계,Tech,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,332,4400,1460800,50,751,2026,0.1506024096,2.052944,5.010147523,,0,,,시계,1460800,1609590.909,1779268.966,N,N,
monthly,26-7,PT4842,PT4842-커스텀플레이트_블랙,Bag&pouch,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,566.3333333,670,379443.3333,0,447,447,0,0.8959523738,1.02845737,,0,,,하드케이스 파우치,379443.3333,334270,291203.125,N,Y,
monthly,26-7,PT4819,PT4819-아트워크타월_화이트,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,991.6666667,2975,2950208.333,600,1650,1650,0.6050420168,1.426845128,1.207506929,,0,,,타월,2950208.333,3440282.273,4065194.063,N,Y,
monthly,26-7,PT0721,PT0721-내추럴노트_내지(만년)_화이트+블랙인쇄,Stationery,Product Parts,국내생산,국내생산,해당없음,품절예정,Y,327,2300,752100,0,0,0,0,0,0,,0,,,노트,752100,748754.5455,747975.8621,N,N,겨울
monthly,26-7,PT1705,PT1705-단품박스(기성)_000-21,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,326,0,0,0,200,300,0,0,0,,0,,,미분류,0,0,0,N,N,
monthly,26-7,PT4737,PT4737-월드와이드멀티어댑터_화이트,Tech,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,324,9818,3181032,0,830,1993,0,2.872202379,3.517773371,,0,,,충전기,3181032,2837174.727,5562403.241,N,N,
monthly,26-7,PT1073,PT1073-펠트스트링파우치(커스텀인쇄)_그레이_300-1,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,309,400,123600,0,150,890,0,0.6853582555,2.056583947,,0,,,미분류,123600,87545.45455,173102.5862,N,N,
monthly,26-7,PT0715,PT0715-내추럴노트_내지(무지.줄)_화이트,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,301,2300,692300,200,300,605,0.6644518272,0.6643849406,0.9422663802,,0,,,노트,692300,1038554.545,1476758.621,N,N,겨울
monthly,26-7,PT4595,PT4595-단품박스(기성)_화이트,Stationery,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,301,40,12040,0,0,500,0,0,1.272487933,,0,,,미분류,12040,12040,15717.24138,N,N,
monthly,26-7,PT4721,PT4721-오아시스미니마사지건_화이트,Tech,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,281.3333333,23625,6646500,50,50,190,0.1777251185,0.1789684476,0.5944267963,,0,,,건강가전,6646500,6600325.455,7551392.414,Y,Y,
monthly,26-7,PT4646,PT4646-단품박스(스탠다드)_화이트_08WH,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2346.666667,500,1173333.333,50,714,4209,0.02130681818,0.5784357048,3.511738305,,0,,,미분류,1173333.333,617181.8182,599275.8621,N,N,
monthly,26-7,PT1239,PT1239-슬로건다이어리_블랙,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,282.6666667,4344,1227904,0,470,3790,0,1.148633637,3.419762645,,0,,,다이어리,1227904,1777485.818,4814299.034,N,N,겨울
monthly,26-7,PT4792,PT4792-사용설명서(전용)(브릭메모캘린더스탠드2.0),Figure,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,3018,100,301800,0,1450,4717,0,0.900621118,2.709331312,,0,,,미분류,301800,161000,174102,N,Y,
monthly,26-7,PT2815,PT2815-슬리브_화이트,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,240,1765,423600,0,0,0,0,0,0,,0,,,미분류,423600,423600,423600,N,N,
monthly,26-7,PT0859,PT0859-리유저블캘린더_밴드_그레이,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,238,120,28560,0,0,3553,0,0,6.703773585,,0,,,미분류,28560,28560,63600,N,N,
monthly,26-7,PT4393,PT4393-페이퍼G형박스_블랙,Wine,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,199,2250,447750,100,100,300,0.5025125628,0.4455245038,0.9191759113,,0,,,미분류,447750,505022.7273,734353.4483,N,N,
monthly,26-7,PT1803,PT1803-샤쉐향(아쿠아/구.워터풀),Fragrance,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,78,1000,78000,220,2020,2120,2.820512821,10.2043628,2.947535969,,0,,,샤쉐,78000,197954.5455,719244.8276,N,N,
monthly,26-7,PT1125,PT1125-슈가케인펜_화이트,Stationery,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,230,2100,483000,100,100,950,0.4347826087,0.4347826087,4.412942496,,0,,,펜,483000,483000,452079.3103,N,N,
monthly,26-7,PT2742,PT2742-슈가케인스트로우_크림,Drinkware,Product Parts,국내소싱,해외생산,국내소싱,품절예정,Y,227,2400,544800,0,0,0,0,0,0,,0,,,텀블러,544800,544800,544800,N,N,
monthly,26-7,PT4392,PT4392-주의사항표기서(전용),Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,224,90,20160,0,550,2819,0,1.44047619,6.85767253,,0,,,미분류,20160,34363.63636,36996.51724,N,N,
monthly,26-7,PT2161,PT2161-설거지비누(플레인110g.스탠다드),Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,215,2380,511700,0,0,0,0,0,0,,0,,,세제,511700,470420,460811.7241,N,N,
monthly,26-7,PT3391,PT3391-페이퍼G형박스(Small)_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,206,2580,531480,0,0,400,0,0,1.269702277,,0,,,미분류,531480,531480,812788.9655,N,N,
monthly,26-7,PT3330,PT3330-칫솔케이스(커스텀인쇄)_투명,Lifestyle,Package Parts,국내소싱,해외생산,국내소싱,판매가능,Y,703,336,236208,155,1050,2905,0.2204836415,1.853541206,5.574159947,,0,,,미분류,236208,190338.3636,175108,N,N,
monthly,26-7,PT2080,PT2080-트라이탄빨대_투명,Drinkware,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,197,550,108350,0,0,0,0,0,0,,0,,,리유저블컵,108350,108350,105125.8621,N,N,여름
monthly,26-7,PT2331,PT2331-골지패드(간지)_400-1,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,189,15,2835,170,1490,6140,0.8994708995,28.90652557,314.0388007,,0,,,미분류,2835,773.1818182,293.2758621,N,N,
monthly,26-7,PT1116,PT1116-슈가케인펜_그린,Stationery,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,150,2100,315000,0,0,555,0,0,3.629086809,,0,,,펜,315000,315000,321155.1724,N,N,
monthly,26-7,PT4986,PT4986-페이퍼G형박스(전용)(몰스킨)_블랙,Stationery,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,146,1360,198560,0,832,1077,0,2.753309266,1.554681369,,0,,,미분류,198560,410967.2727,942135.1724,N,Y,
monthly,26-7,PT1679,PT1679-주의사항표기서(전용)_화이트+디지털풀컬러_000-4,Bag&pouch,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,432,80,34560,100,621,2033,0.2314814815,1.510948905,3.960019966,,0,,,미분류,34560,32880,41070.5,N,N,
monthly,26-7,PT2813,PT2813-골지트레이박스_화이트,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,130,2470,321100,0,0,200,0,0,1.023933352,,0,,,미분류,321100,288887.2727,482453.2759,N,N,
monthly,26-7,PT4093,PT4093-프라임폴더블멀티충전기_다크그레이,Tech,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,206.3333333,36000,7428000,166,538,1338,0.8045234249,2.616268789,5.883548143,,0,,,충전기,7428000,7402909.091,8186896.552,N,N,
monthly,26-7,PT4717,PT4717-밸류메모큐브(ver2)(점착.M),Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,113,3900,440700,100,300,600,0.8849557522,1.09380179,1.321385176,,0,,,포스트잇,440700,1069663.636,1770868.966,N,N,
monthly,26-7,PT2830,PT2830-지지대_화이트,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,110,500,55000,0,0,0,0,0,0,,0,,,미분류,55000,55000,55000,N,N,
monthly,26-7,PT4731,PT4731-사용설명서(전용)_화이트,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,3898.666667,100,389866.6667,100,3624,8432,0.0256497948,1.487906838,3.073148907,,0,,,미분류,389866.6667,243563.6364,274376.5517,N,Y,
monthly,26-7,PT0832,PT0832-레더스킨다이어리_그레이,Stationery,Product Parts,국내생산,국내생산,해당없음,의도적 품절,Y,56,5643,316008,0,0,300,0,0,2.644127092,,0,,,다이어리,316008,300293.0909,640249.1034,N,N,겨울
monthly,26-7,PT4830,PT4830-솔리드레디백_블랙,Bag&pouch,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,209.3333333,14000,2930666.667,0,447,447,0,1.547686497,1.644728035,,0,,,하드케이스 파우치,2930666.667,4043454.545,3804884.375,N,Y,
monthly,26-7,PT2970,PT2970-메시지캐리어파우치_메탈그레이,Bag&pouch,Product Parts,국내소싱,해외생산,국내소싱,의도적 품절,Y,37,5400,199800,0,560,707,0,2.665512765,1.441031768,,0,,,하드케이스 파우치,199800,1134490.909,2649351.724,N,N,
monthly,26-7,PT1108,PT1108-오픈박스(전용)_블랙_100-1,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,33,794,26202,0,172,322,0,1.396103896,1.524002705,,0,,,미분류,26202,97820.8,167760.8571,N,N,
monthly,26-7,PT4722,PT4722-오아시스미니마사지건_블랙,Tech,Product Parts,직소싱,해외생산,직소싱,품절예정,Y,29,23625,685125,0,130,531,0,1.747587053,1.755842928,,0,,,건강가전,685125,1757423.182,7144645.345,Y,Y,
monthly,26-7,PT1464,PT1464-올블랙펜_매트블랙,Stationery,Product Parts,국내소싱,해외생산,국내소싱,일시품절,Y,0,1727,0,0,0,0,0,0,0,2026-03-06,132,,,펜,0,0,333148.1481,N,N,
monthly,26-7,PT2814,PT2814-슬리브_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,0,2520,0,300,1100,1500,0,1.198236362,1.154157156,,0,,,미분류,0,2313400,3275117.241,N,N,
monthly,26-7,PT4729,PT4729-커넥트6in1케이블키트_본품,Tech,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,3325.333333,1720,5719573.333,100,3624,8432,0.03007217322,1.522265792,4.319607714,,0,,,PC/ 노트북 악세사리,5719573.333,4094738.273,3357490.069,N,Y,
monthly,26-7,PT2969,PT2969-메시지캐리어파우치_실버,Bag&pouch,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,124.6666667,5600,698133.3333,0,880,1730,0,2.576058547,1.878350353,,0,,,하드케이스 파우치,698133.3333,1913000,5157717.241,N,N,
monthly,26-7,PT4762,PT4762-골지G형박스(L)_그레이,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2159,1580,3411220,505,2825,7584,0.2339045855,1.807526757,4.338118137,,0,,,미분류,3411220,2469396.364,2762193.103,N,N,
monthly,26-7,PT2828,PT2828-투명손잡이지퍼백(L),Bag&pouch,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1282.666667,260,333493.3333,1700,5406,8418,1.325363825,5.4291441,5.141558324,,0,,,미분류,333493.3333,258891.6364,425684.1724,N,N,
monthly,26-7,PT5023,PT5023-슬리브(커스텀),Drinkware,Product Parts,국내생산,국내생산,해당없음,,Y,1085,1373,1489705,0,0,0,0,0,0,,0,,,텀블러,1489705,1489705,1489705,Y,N,
quarterly,26-Q1,PT4710,PT4710-브릭스탠드멀티충전스테이션_화이트,Tech,Product Parts,중개소싱,해외생산,중개소싱,일시품절,Y,872.3846154,24000,20937230.77,0,2320,2320,0,2.65937748,2.65937748,2026-03-13,14,,,충전패드,0,20937230.77,20937230.77,N,Y,
quarterly,26-Q1,PT4883,PT4883-시그니처다이어리(2합)_라이트그레이,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,4193.076923,6420,26919553.85,0,1250,1250,0,0.2981104385,0.2981104385,,0,,,다이어리,0,26919553.85,26919553.85,N,N,겨울
quarterly,26-Q1,PT0878,PT0878-매트블랙텀블러_블랙,Drinkware,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1235.615385,7110,8785225.385,0,3516,3516,0,2.845545664,2.845545664,,0,,,텀블러,0,8785225.385,8785225.385,N,N,
quarterly,26-Q1,PT2268,PT2268-레더라벨캠핑체어(세트_본품및파우치)_베이지,Lifestyle,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,1235.230769,15915,19658697.69,0,0,0,0,0,0,,0,,,캠핑,0,19658697.69,19658697.69,N,N,봄가을
quarterly,26-Q1,PT2741,PT2741-슈가케인텀블러(360ml)_크림,Drinkware,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,1827.615385,6327,11563322.54,0,400,400,0,0.2188644303,0.2188644303,,0,,,텀블러,0,11563322.54,11563322.54,N,N,
quarterly,26-Q1,PT2826,PT2826-아쿠아스노클링마스크(세트_본품및파우치),Lifestyle,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,1190.384615,15455,18397394.23,0,0,0,0,0,0,,0,,,미분류,0,18397394.23,18397394.23,N,N,여름
quarterly,26-Q1,PT3343,PT3343-펄프박스_리드_그레이,Kit Package,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,4773.692308,3605,17209160.77,0,632,632,0,0.1323922782,0.1323922782,,0,,,슬리브박스,0,17209160.77,17209160.77,N,N,
quarterly,26-Q1,PT3325,PT3325-리마커블UV칫솔살균기(C타입),Lifestyle,Product Parts,중개소싱,해외생산,중개소싱,품절예정,Y,1331.307692,8364,11135057.54,0,1680,1680,0,1.261917143,1.261917143,,0,,,구강가전,0,11135057.54,11135057.54,N,N,
quarterly,26-Q1,PT4696,PT4696-킵세이프마그넷배터리2.0,Tech,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,860.1538462,9000,7741384.615,0,2502,2502,0,2.908781971,2.908540359,,0,,,배터리,0,7741384.615,7742027.692,N,Y,
quarterly,26-Q1,PT4886,PT4886-챔피언피규어시상대세트(시상대),Awards & Recognition,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,3785.307692,3500,13248576.92,0,417,417,0,0.1101627751,0.1101627751,,0,,,트로피,0,13248576.92,13248576.92,N,Y,
quarterly,26-Q1,PT2243,PT2243-레더라벨캠핑체어(세트_본품및파우치)_블랙,Lifestyle,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,683,15000,10245000,0,0,0,0,0,0,,0,,,캠핑,0,10245000,10245000,N,N,봄가을
quarterly,26-Q1,PT2832,PT2832-올웨이즈양우산(세트_본품및케이스)_블랙,Lifestyle,Product Parts,중개소싱,해외생산,중개소싱,품절예정,Y,1407.923077,8120,11432335.38,0,2690,2690,0,1.910615746,1.910615746,,0,,,우산,0,11432335.38,11432335.38,N,N,
quarterly,26-Q1,PT4722,PT4722-오아시스미니마사지건_블랙,Tech,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,515.6923077,21980,11334916.92,0,101,101,0,0.195853222,0.195853222,,0,,,건강가전,0,11334916.92,11334916.92,Y,Y,
quarterly,26-Q1,PT1239,PT1239-슬로건다이어리_블랙,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1660.307692,4323,7177510.154,0,2470,2470,0,1.487676056,1.487676056,,0,,,다이어리,0,7177510.154,7177510.154,N,N,겨울
quarterly,26-Q1,PT2242,PT2242-포터블캠핑롤테이블(세트_본품및파우치)_블랙,Lifestyle,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,783,9406,7364898,0,0,0,0,0,0,,0,,,캠핑,0,7364898,7364898,N,N,봄가을
quarterly,26-Q1,PT1707,PT1707-페이머스캡슐보틀(에코젠)_아이보리,Drinkware,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1675,4200,7035000,0,0,0,0,0,0,,0,,,보틀,0,7035000,7035000,N,N,여름
quarterly,26-Q1,PT4721,PT4721-오아시스미니마사지건_화이트,Tech,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,396.9230769,21980,8724369.231,0,100,100,0,0.2519379845,0.2519379845,,0,,,건강가전,0,8724369.231,8724369.231,Y,Y,
quarterly,26-Q1,PT2969,PT2969-메시지캐리어파우치_실버,Bag&pouch,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,1478.461538,5400,7983692.308,0,400,400,0,0.2705515088,0.2705515088,,0,,,하드케이스 파우치,0,7983692.308,7983692.308,N,N,
quarterly,26-Q1,PT3331,PT3331-테크미니파우치,Bag&pouch,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,3391.307692,2138,7250615.846,0,2310,2310,0,0.6811531744,0.6811531744,,0,,,하드케이스 파우치,0,7250615.846,7250615.846,N,N,
quarterly,26-Q1,PT4766,PT4766-브랜디드타월_화이트,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1566.076923,3100,4854838.462,0,3316,3316,0,2.117392799,2.111673041,,0,,,타월,0,4854838.462,4867988.462,N,Y,
quarterly,26-Q1,PT1779,PT1779-골프공(타이틀리스트프로V1),Lifestyle,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,668.0769231,5167,3451953.462,0,150,150,0,0.2245250432,0.224697414,,0,,,골프,0,3451953.462,3449305.385,N,N,봄가을
quarterly,26-Q1,PT0572,PT0572-머그류지지박스(전용)_블랙_000-3,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,9551.923077,689,6581275,0,0,0,0,0,0,,0,,,미분류,0,6581275,6581275,N,N,
quarterly,26-Q1,PT1236,PT1236-슬로건다이어리_그레이,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1223.461538,4409,5394241.923,0,1944,1944,0,1.588934297,1.588934297,,0,,,다이어리,0,5394241.923,5394241.923,N,N,겨울
quarterly,26-Q1,PT3205,PT3205-바이브캠핑쿨러,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,533,11500,6129500,0,0,0,0,0,0,,0,,,캠핑,0,6129500,6129500,N,N,여름
quarterly,26-Q1,PT0733,PT0733-노트북스탠드패드_패드_다크그레이,Tech,Product Parts,중개소싱,해외생산,중개소싱,일시품절,Y,671,9500,6374500,0,1150,1150,0,1.713859911,1.713859911,2026-03-20,7,,,PC/ 노트북 악세사리,0,6374500,6374500,N,N,
quarterly,26-Q1,PT3339,PT3339-핸디링미니선풍기_화이트,Tech,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,932.5384615,5000,4662692.308,0,980,980,0,1.050894993,1.050894993,,0,,,계절가전,0,4662692.308,4662692.308,N,N,여름
quarterly,26-Q1,PT0712,PT0712-내추럴노트_커버_그레이,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,2901.538462,1680,4874584.615,0,305,305,0,0.105116649,0.105116649,,0,,,노트,0,4874584.615,4874584.615,N,N,겨울
