파츠번호,재고귀속파츠번호,task_id,sync_item,과업지시상태,발주지시수량,과업지시일자,입하여부,입하수량,실제입하일(from. movement),공급가액,결제일(from. 지출결의),지출금액(vat 포함),지출결의비고,project,수주처,공급가액단가,입하예정일,,
PT2848,,PNA23530_0912_3951,STCK_PT2848-주의사항표기택(전용)_화이트+디지털풀컬러,발주진행완료,2000,2024.9.13,입하완료,,2024.10.15,"294,000",2024.10.11,"323,400",,PNA23530-24년9월_재고생산,주식회사 베러웨이시스템즈,147,2024.9.27,24년9월,
PT2970,,PNA23530_0906_3321,STCK_PT2970-메시지캐리어파우치_메탈그레이,발주진행완료,2000,2024.9.6,입하완료,,2024.9.30,"10,800,000",2024.9.19,"11,880,000",,PNA23530-24년9월_재고생산,(주)이삭반도체,"5,400",2024.9.30,24년9월,
PT3349,,PNA23530_0924_4601,STCK_PT3349-주의사항표기서(전용),발주진행완료,3000,2024.9.24,입하완료,3134,2024.9.30,"189,000",2024.10.11,"207,900",,PNA23530-24년9월_재고생산,주식회사 베러웨이시스템즈,63,2024.10.2,24년9월,
PT3771,,PNA23530_0924_4431,STCK_PT3771-주의사항표기서(전용)_화이트,발주진행완료,3000,2024.9.24,입하완료,3100,2024.9.27,"157,500",2024.10.11,"173,250",,PNA23530-24년9월_재고생산,주식회사 베러웨이시스템즈,53,2024.10.2,24년9월,
PT0543,,PNA23530_0912_0271,STCK_PT0543-골지트레이박스_블랙_200-1,발주진행완료,3000,2024.9.13,입하완료,3139,2024.10.4,"9,246,000",2024.10.17,"10,170,600",,PNA23530-24년9월_재고생산,(주)청산인쇄,"3,082",2024.10.4,24년9월,
PT0554,,PNA23530_0912_0311,STCK_PT0554-노트류지지대(전용)_블랙_100-2,발주진행완료,3000,2024.9.13,입하완료,3229,2024.9.27,"507,000",2024.10.17,"557,700",,PNA23530-24년9월_재고생산,(주)청산인쇄,169,2024.10.4,24년9월,
PT4093,,PNA23530_0919_5281,STCK_PT4093-프라임폴더블멀티충전기_다크그레이,발주진행완료,750,2024.9.19,입하완료,,2024.10.21,"27,000,000","2024.9.24, 2024.10.8","29,700,000",선금 50% 지급건,PNA23530-24년9월_재고생산,제이에이 코퍼레이션 (JA Corp.),"36,000",2024.10.4,24년9월,
PT1572,,PNA23530_0924_1801,STCK_PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2,발주진행완료,2000,2024.9.24,입하완료,2018,2024.10.2,"880,000",2024.10.4,"968,000",,PNA23530-24년9월_재고생산,착한포장,440,2024.10.4,24년9월,
PT1850,,PNA23530_0927_3041,STCK_PT1850-OPP(기성)(M)_100-12,발주진행완료,1000,2024.9.27,입하완료,,2024.10.18,"15,000",,"16,500",민지 법인카드 사용(올댓프린팅 재고),PNA23530-24년9월_재고생산,강한포장,15,2024.10.4,24년9월,
PT1851,,PNA23530_0927_3051,STCK_PT1851-OPP(기성)(S)_100-13,발주진행완료,1000,2024.9.27,입하완료,,2024.10.18,"11,500",,"12,650",민지 법인카드 사용(올댓프린팅 재고),PNA23530-24년9월_재고생산,강한포장,12,2024.10.4,24년9월,
PT3766,,PNA23530_0_4511,STCK_PT3766-킵세이프마그넷배터리,발주진행완료,800,2024.9.30,입하완료,800,2024.10.2,"6,836,364",2024.10.17,"7,520,000",,PNA23530-24년9월_재고생산,감성코퍼레이션 주식회사,"8,545",2024.10.4,24년9월,
PT0532,,PNA23530_0924_0231,STCK_PT0532-오픈박스(스탠다드)_블랙_300-1,발주진행완료,1000,2024.9.24,입하완료,1104,2024.10.4,"1,928,000",2024.11.21,"2,120,800",,PNA23530-24년9월_재고생산,(주)청산인쇄,"1,928",2024.10.7,24년9월,
PT2828,,PNA23530_0924_3651,STCK_PT2828-투명손잡이지퍼백(L),발주진행완료,3000,2024.9.24,입하완료,3053,2024.9.26,"672,000",2024.10.4,"739,200",,PNA23530-24년9월_재고생산,착한포장,224,2024.10.7,24년9월,
PT1443,,PNA23530_0924_1601,STCK_PT1443-슬라이드지퍼백(커스텀인쇄)_반투명_200-3,발주진행완료,1000,2024.9.24,입하완료,1000,2024.10.2,"360,000",2024.10.4,"396,000",,PNA23530-24년9월_재고생산,착한포장,360,2024.10.7,24년9월,
PT1619,,PNA23530_0925_1871,STCK_PT1619-펠트패드_화이트,발주진행완료,5000,2024.9.25,입하완료,,2024.11.4,"1,500,000",2024.10.4,"1,650,000",,PNA23530-24년9월_재고생산,주식회사 더블에이치,300,2024.10.8,24년9월,
PT0477,,PNA23530_0912_0111,STCK_PT0477-페이퍼G형박스(S)_그레이_100-1,발주진행완료,3000,2024.9.12,입하완료,3164,2024.10.4,"3,602,000",2024.10.17,"3,962,200",,PNA23530-24년9월_재고생산,(주)청산인쇄,"1,201",2024.10.9,24년9월,
PT2844,,PNA23530_0927_4411,STCK_PT2844-무광스트링파우치(커스텀인쇄)(L)_반투명,발주진행완료,2000,2024.9.27,입하완료,,2024.10.18,"816,364",2024.10.17,"898,000",,PNA23530-24년9월_재고생산,착한포장,408,2024.10.9,24년9월,
PT0901,,PNA23530_0925_0771,STCK_PT0901-뮤지엄머그_화이트,발주진행완료,3000,2024.9.25,입하완료,,2024.9.30,"7,200,000",2024.10.10,"7,920,000",,PNA23530-24년9월_재고생산,홍보요업,"2,400",2024.10.11,24년9월,
PT1030,,PNA23530_1004_0961,STCK_PT1030-브랜드잇_내지(무지),발주진행완료,5000,2024.10.7,입하완료,5015,2024.10.14,"2,300,000",2024.10.25,"2,530,000",,PNA23530-24년9월_재고생산,주식회사 에이엠씨,460,2024.10.11,24년9월,
PT2169,,PNA23530_0925_2591,STCK_PT2169-단품박스(스탠다드)_화이트_100-17,발주진행완료,1000,2024.9.25,입하완료,1101,2024.10.7,"809,000",2024.11.21,"889,900",,PNA23530-24년9월_재고생산,(주)청산인쇄,809,2024.10.17,24년9월,
PT2995,,PNA23530_0925_3341,STCK_PT2995-지지대(전용)_화이트,발주진행완료,1000,2024.9.25,입하완료,1041,2024.10.4,"572,000",2024.11.21,"629,200",,PNA23530-24년9월_재고생산,(주)청산인쇄,572,2024.10.17,24년9월,
PT1317,,PNA23530_0927_1401,STCK_PT1317-실버팩_100-5,발주진행완료,1000,2024.10.18,입하완료,1001,2024.10.22,"97,273",,"107,000","민정 법인카드 결제
",PNA23530-24년9월_재고생산,제이디패키지,97,2024.10.22,24년9월,
PT2841,,PNA23530_0911_3891,STCK_PT2841-리갈패드_옐로우,발주진행완료,2000,2024.10.4,입하완료,,2024.11.7,"945,455",2024.10.7,"1,040,000",,PNA23530-24년9월_재고생산,알파주식회사,473,2024.10.24,24년9월,
PT2852,,PNA23530_0912_4001,STCK_PT2852-퀵버튼링노트_내지세트,발주진행완료,2000,2024.9.12,입하완료,2018,2024.10.22,"5,230,000",2024.11.21,"5,753,000",,PNA23530-24년9월_재고생산,(주)청산인쇄,"2,615",2024.10.25,24년9월,
PT1147,,PNA23530_0912_1231,STCK_PT1147-단품박스(스탠다드)_웜그레이_000-4,발주진행완료,15000,2024.9.12,입하완료,15190,2024.10.7,"1,326,000",2024.10.17,"1,458,600",,PNA23530-24년9월_재고생산,(주)청산인쇄,88,2024.10.25,24년9월,
PT0588,,PNA23530_1004_0421,STCK_PT0588-단품박스(스탠다드)_웜그레이_000-5,발주진행완료,7000,2024.10.4,입하완료,7307,2024.10.16,"1,183,000",2024.11.21,"1,301,300",,PNA23530-24년9월_재고생산,(주)청산인쇄,169,2024.10.29,24년9월,
#N/A,,PNA23531_1_0581,,발주진행완료,,2024.10.21,입하완료,,,0,,0,,PNA23531-24년10월_재고생산,(주)청산인쇄,NaN,,24년10월,
PT1116,,PNA23531_1021_1131,STCK_PT1116-슈가케인펜_그린,발주진행완료,100,2024.10.21,입하완료,,,"193,000",2024.10.29,"212,300",,PNA23531-24년10월_재고생산,RD상사(세나토코리아),"1,930",,24년10월,
PT3854,,PNA23531_1007_4631,STCK_PT3854-미스트워터보틀_반투명화이트,발주진행완료,1000,2024.10.7,입하완료,,2024.10.21,"3,700,000",2024.10.14,"4,070,000",,PNA23531-24년10월_재고생산,주식회사 오보틀,"3,700",2024.10.14,24년10월,
PT3341,,PNA23531_1007_4541,STCK_PT3341-원형스티커(전용)_화이트+디지털풀컬러,발주진행완료,1000,2024.10.7,입하완료,1085,2024.10.11,"63,000",2024.11.7,"69,300",,PNA23531-24년10월_재고생산,주식회사 베러웨이시스템즈,63,2024.10.16,24년10월,
PT3200,,PNA23531_1008_3731,STCK_PT3200-캐리미와인잔(컵부분),발주진행완료,500,2024.10.10,입하완료,501,2024.10.14,"985,000",2024.10.24,"1,083,500",,PNA23531-24년10월_재고생산,보소코리아,"1,970",2024.10.16,24년10월,
PT3201,,PNA23531_1008_3741,STCK_PT3201-캐리미와인잔(받침대)_투명,발주진행완료,500,2024.10.10,입하완료,500,2024.10.14,"985,000",2024.10.24,"1,083,500",,PNA23531-24년10월_재고생산,보소코리아,"1,970",2024.10.16,24년10월,
PT1125,,PNA23531_1014_1191,STCK_PT1125-슈가케인펜_화이트,발주진행완료,300,2024.10.14,입하완료,,2024.10.18,"579,000",2024.10.24,"636,900",,PNA23531-24년10월_재고생산,RD상사(세나토코리아),"1,930",2024.10.16,24년10월,
PT2234,,PNA23531_1010_2661,STCK_PT2234-OPP_300-2,발주진행완료,2000,2024.10.10,입하완료,2060,2024.10.17,"163,636",2024.10.17,"180,000",,PNA23531-24년10월_재고생산,착한포장,82,2024.10.17,24년10월,
PT4392,,PNA23531_1008_5321,STCK_PT4392-주의사항표기서(전용),발주진행완료,1000,2024.10.14,입하완료,,2024.10.21,"63,000",2024.11.7,"69,300",,PNA23531-24년10월_재고생산,주식회사 베러웨이시스템즈,63,2024.10.18,24년10월,
PT2125,,PNA23531_1017_2471,STCK_PT2125-스포이드(1.2ml)_반투명,발주진행완료,1000,2024.10.18,입하완료,1040,2024.10.21,"20,000",,"20,000","민지 법인카드결제
",PNA23531-24년10월_재고생산,현일에스앤피랩,20,2024.10.23,24년10월,
PT2370,,PNA23531_1021_2801,STCK_PT2370-버티컬무선충전패드(15W)_블랙,발주진행완료,112,2024.10.21,입하완료,,2024.11.4,"952,000",2024.10.31,"1,047,200",,PNA23531-24년10월_재고생산,(주)데코컴퍼니,"8,500",2024.10.23,24년10월,
PT1201,,PNA23531_1021_1301,STCK_PT1201-스펙트럼컬러펜(블랙잉크)_블랙,발주진행완료,5100,2024.10.21,입하완료,,2024.10.28,"4,172,727",2024.11.7,"4,590,000",,PNA23531-24년10월_재고생산,엘바 (ELVA),818,2024.10.23,24년10월,
PT2375,,PNA23531_1017_2811,STCK_PT2375-OPP(전용)_100-17,발주진행완료,14800,2024.10.17,입하완료,,2024.10.28,"142,080",2024.10.18,"156,288",,PNA23531-24년10월_재고생산,혜림봉투,10,2024.10.24,24년10월,
PT0712,,PNA23531_1008_0521,STCK_PT0712-내추럴노트_커버_그레이,발주진행완료,6500,2024.10.10,입하완료,,2024.10.28,"10,991,500",2024.11.7,"12,090,650",,PNA23531-24년10월_재고생산,주식회사 팩토리비인쇄그룹,"1,691",2024.10.25,24년10월,
PT2828,,PNA23531_1_3651,STCK_PT2828-투명손잡이지퍼백(L),발주진행완료,3000,2024.10.14,입하완료,3029,2024.10.17,"672,000",2024.10.24,"739,200",,PNA23531-24년10월_재고생산,착한포장,224,2024.10.25,24년10월,
PT3766,,PNA23531_1021_4511,STCK_PT3766-킵세이프마그넷배터리,발주진행완료,1000,2024.10.21,입하완료,1000,2024.10.25,"8,545,455",2024.10.31,"9,400,000",,PNA23531-24년10월_재고생산,감성코퍼레이션 주식회사,"8,545",2024.10.25,24년10월,
PT2117,,PNA23531_1_2431,STCK_PT2117-생분해펄프화분(전용)_브라운,발주진행완료,10000,2024.10.17,입하완료,10000,2024.10.25,"1,000,000",2024.11.25,"1,100,000",,PNA23531-24년10월_재고생산,성우무역,100,2024.10.28,24년10월,
PT3341,,PNA23531_1018_4541,STCK_PT3341-원형스티커(전용)_화이트+디지털풀컬러,발주진행완료,2000,2024.10.21,입하완료,2170,2024.10.28,"105,000",2024.11.7,"115,500",,PNA23531-24년10월_재고생산,주식회사 베러웨이시스템즈,53,2024.10.28,24년10월,
PT3193,,PNA23531_1018_3871,STCK_PT3193-투명손잡이지퍼백(M),발주진행완료,500,2024.10.21,입하완료,514,2024.10.25,"109,091",2024.10.31,"120,000",,PNA23531-24년10월_재고생산,착한포장,218,2024.10.28,24년10월,
PT4330,,PNA23531_1025_5321,STCK_PT4330-히트업손난로보조배터리_화이트,발주진행완료,200,2024.10.25,입하완료,,2024.11.4,"2,140,000",2024.11.14,"2,354,000",,PNA23531-24년10월_재고생산,주식회사 코스맥스코리아,"10,700",2024.10.28,24년10월,
PT4395,,PNA23531_1018_5311,STCK_PT4395-지지박스_블랙,발주진행완료,1000,2024.10.21,입하완료,1042,2024.10.29,"535,000",2024.11.14,"588,500",,PNA23531-24년10월_재고생산,주식회사 모아패키지,535,2024.10.29,24년10월,
PT4394,,PNA23531_1018_5301,STCK_PT4394-지지대_블랙,발주진행완료,1000,2024.10.21,입하완료,1102,2024.10.29,"535,000",2024.11.14,"588,500",,PNA23531-24년10월_재고생산,주식회사 모아패키지,535,2024.10.29,24년10월,
PT4393,,PNA23531_1018_5291,STCK_PT4393-페이퍼G형박스_블랙,발주진행완료,1000,2024.10.21,입하완료,1037,2024.10.29,"2,100,000",2024.11.14,"2,310,000",,PNA23531-24년10월_재고생산,주식회사 모아패키지,"2,100",2024.10.29,24년10월,
PT2118,,PNA23531_1021_2441,STCK_PT2118-택끈_카키_000-2,발주진행완료,5000,2024.10.21,입하완료,5000,2024.10.29,"390,000",2024.11.15,"429,000",,PNA23531-24년10월_재고생산,유성(구.유성테프),78,2024.10.29,24년10월,
PT2613,,PNA23531_1018_2911,STCK_PT2613-USB케이블(어태치보조배터리),발주진행완료,3000,2024.10.18,"입하완료, 입하완료","101, 2900","2024.10.24, 2024.10.30","1,636,364",2024.11.18,"1,800,000",,PNA23531-24년10월_재고생산,재영유통,545,"2024.10.29, 2024.10.29",24년10월,
PT2824,,PNA23531_1018_3581,STCK_PT2824-단품박스(스탠다드)_웜그레이,발주진행완료,3000,2024.10.21,"입하완료, 입하완료","2637, 450","2024.10.29, 2024.10.29","1,080,000",2024.11.21,"1,188,000",,PNA23531-24년10월_재고생산,(주)청산인쇄,360,"2024.10.29, 2024.10.29",24년10월,
PT2236,,PNA23531_1021_2671,STCK_PT2236-주의사항표기택(전용)_화이트+디지털풀컬러_000-1,발주진행완료,1100,2024.10.21,입하완료,,2024.11.13,"115,500",2024.11.7,"127,050",,PNA23531-24년10월_재고생산,주식회사 베러웨이시스템즈,105,2024.10.30,24년10월,
PT1136,,PNA23531_1007_1201,STCK_PT1136-스탠드업칫솔_화이트,발주진행완료,3000,2024.10.7,입하완료,3010,2024.10.31,"5,100,000",2024.11.14,"5,610,000",,PNA23531-24년10월_재고생산,(주)이케이비전,"1,700",2024.10.31,24년10월,
PT3373,,PNA23531_1021_4871,STCK_PT3373-시그니처다이어리_밴드_기본검정,발주진행완료,1000,2024.10.21,입하완료,,2024.11.4,0,,0,,PNA23531-24년10월_재고생산,유성(구.유성테프),0,2024.10.31,24년10월,
PT3383,,PNA23531_1021_4961,STCK_PT3383-시그니처다이어리_밴드_37.초록,발주진행완료,500,2024.10.21,입하완료,,2024.11.4,0,,0,,PNA23531-24년10월_재고생산,유성(구.유성테프),0,2024.10.31,24년10월,
PT3377,,PNA23531_1021_4901,STCK_PT3377-시그니처다이어리_밴드_20.빨강,발주진행완료,1000,2024.10.21,입하완료,,2024.11.4,0,,0,,PNA23531-24년10월_재고생산,유성(구.유성테프),0,2024.10.31,24년10월,
PT3379,,PNA23531_1021_4921,STCK_PT3379-시그니처다이어리_밴드_25.파랑,발주진행완료,1000,2024.10.21,입하완료,,2024.11.4,"332,500",2024.11.15,"365,750",,PNA23531-24년10월_재고생산,유성(구.유성테프),333,2024.10.31,24년10월,
PT2106,,PNA23531_1021_2411,STCK_PT2106-단품박스(스탠다드)_웜그레이_000-27,발주진행완료,1000,2024.10.21,입하완료,1081,2024.10.30,"561,000",2024.11.21,"617,100",,PNA23531-24년10월_재고생산,(주)청산인쇄,561,2024.10.31,24년10월,
PT4331,,PNA23531_1030_5391,STCK_PT4331-히트업손난로보조배터리_그레이,발주진행완료,205,2024.10.30,입하완료,,2024.11.4,"2,193,500",2024.11.14,"2,412,850",,PNA23531-24년10월_재고생산,주식회사 코스맥스코리아,"10,700",2024.11.1,24년10월,
PT1400,,PNA23531_1014_1521,STCK_PT1400-에디트캘린더_삼각대_블랙,발주진행완료,4000,2024.10.14,입하완료,,2024.11.4,"3,400,000",2024.11.21,"3,740,000",,PNA23531-24년10월_재고생산,(주)청산인쇄,850,2024.11.4,24년10월,
PT4330,,PNA23531_1016_5331,STCK_PT4330-히트업손난로보조배터리_화이트,발주진행완료,310,2024.10.16,입하완료,,2024.11.4,"3,317,000",2024.11.14,"3,648,700",,PNA23531-24년10월_재고생산,주식회사 코스맥스코리아,"10,700",2024.11.4,24년10월,
PT0588,,PNA23531_1021_0421,STCK_PT0588-단품박스(스탠다드)_웜그레이_000-5,발주진행완료,7000,2024.10.21,입하완료,7524,2024.11.1,"1,183,000",2024.11.21,"1,301,300",,PNA23531-24년10월_재고생산,(주)청산인쇄,169,2024.11.4,24년10월,
PT0542,,PNA23531_1021_0261,STCK_PT0542-골지트레이박스_화이트_200-1,발주진행완료,2000,2024.10.21,입하완료,2078,2024.11.4,"2,875,000",2024.11.21,"3,162,500",,PNA23531-24년10월_재고생산,(주)청산인쇄,"1,438",2024.11.4,24년10월,
PT0555,,PNA23531_1021_0321,STCK_PT0555-노트류지지대(전용)_화이트_100-2,발주진행완료,2000,2024.10.21,입하완료,2145,2024.11.1,"273,000",2024.11.21,"300,300",,PNA23531-24년10월_재고생산,(주)청산인쇄,137,2024.11.4,24년10월,
PT0557,,PNA23531_1021_0331,STCK_PT0557-머그류지지박스_화이트_000-2,발주진행완료,2000,2024.10.21,입하완료,2123,2024.11.1,"504,000",2024.11.21,"554,400",,PNA23531-24년10월_재고생산,(주)청산인쇄,252,2024.11.4,24년10월,
PT2803,,PNA23531_1021_3121,STCK_PT2803-페이퍼링캘린더_삼각대_블랙,발주진행완료,5000,2024.10.21,입하완료,,2024.11.4,"2,440,000",2024.11.21,"2,684,000",,PNA23531-24년10월_재고생산,(주)청산인쇄,488,2024.11.4,24년10월,
PT3397,,PNA23531_1021_5181,STCK_PT3397-배송용외박스(스탠다드),발주진행완료,300,2024.10.21,입하완료,340,2024.11.5,"510,000",2024.11.14,"561,000",,PNA23531-24년10월_재고생산,우리포장,"1,700",2024.11.5,24년10월,
PT1314,,PNA23531_1029_1391,STCK_PT1314-실버팩_300-1,발주진행완료,1000,2024.11.6,입하완료,1000,2024.11.7,0,,0,,PNA23531-24년10월_재고생산,제이디패키지,0,2024.11.7,24년10월,
PT4283,,PNA23531_1030_5381,STCK_PT4283-퀵차지도킹형보조배터리_화이트,발주진행완료,1500,2024.10.30,입하완료,1500,2024.11.6,"10,500,000",2024.11.14,"11,550,000",,PNA23531-24년10월_재고생산,주식회사 알리오코리아,"7,000",2024.11.7,24년10월,
PT3366,,PNA23531_1030_4781,STCK_PT3366-와이드클립펜_화이트,발주진행완료,5000,2024.10.30,입하완료,,2024.11.13,"2,645,000",2024.11.5,"2,909,500",,PNA23531-24년10월_재고생산,(주)피알판촉,529,2024.11.7,24년10월,
PT0388,,PNA23531_1018_0021,STCK_PT0388-단품박스(스탠다드)_화이트_000-15,발주진행완료,5000,2024.10.21,입하완료,5133,2024.10.30,"1,000,000",2024.11.21,"1,100,000",,PNA23531-24년10월_재고생산,(주)청산인쇄,200,2024.11.8,24년10월,
PT0736,,PNA23531_1018_0581,STCK_PT0736-에코페이퍼봉투(스탠다드)_웜그레이_300-1,발주진행완료,2000,2024.10.21,입하완료,2020,2024.10.30,"2,159,000",2024.11.21,"2,374,900",,PNA23531-24년10월_재고생산,(주)청산인쇄,"1,080",2024.11.8,24년10월,
PT2828,,PNA23531_1029_3651,STCK_PT2828-투명손잡이지퍼백(L),발주진행완료,3000,2024.10.30,입하완료,327,2024.11.8,"672,000",2024.11.7,"739,200",,PNA23531-24년10월_재고생산,착한포장,224,2024.11.8,24년10월,
PT0715,,PNA23531_1021_0531,STCK_PT0715-내추럴노트_내지(무지.줄)_화이트,발주진행완료,2000,2024.10.21,입하완료,,2024.11.12,"4,226,000",2024.11.7,"4,648,600",,PNA23531-24년10월_재고생산,주식회사 팩토리비인쇄그룹,"2,113",2024.11.11,24년10월,
PT0721,,PNA23531_1021_0541,STCK_PT0721-내추럴노트_내지(만년)_화이트+블랙인쇄,발주진행완료,2000,2024.10.21,입하완료,,2024.11.12,"4,588,000",2024.11.7,"5,046,800",,PNA23531-24년10월_재고생산,주식회사 팩토리비인쇄그룹,"2,294",2024.11.11,24년10월,
PT0602,,PNA23531_1014_0441,STCK_PT0602-골지G형박스(S)_그레이_100-1,발주진행완료,4000,2024.10.14,입하완료,4158,2024.11.11,"2,906,000",2024.11.21,"3,196,600",,PNA23531-24년10월_재고생산,(주)청산인쇄,727,2024.11.14,24년10월,
PT1236,,PNA23531_1018_1321,STCK_PT1236-슬로건다이어리_그레이,발주진행완료,4000,2024.10.18,입하완료,4054,2024.11.14,"13,200,000",2024.12.19,"14,520,000",,PNA23531-24년10월_재고생산,(주)청산인쇄,"3,300",2024.11.14,24년10월,
